x,y,demand,open,close,servicetime,drone_serve,time,profit,type
100.0,100.0,0.0,0.0,804.0,0.0,1,0.0,17.66986040430371,0.0
136.0,12.0,21.0,116.0,161.0,10.0,0,0.75,19.181835630415684,0.0
146.872999713934,177.11794738119036,29.56523795891534,94.0,174.0,10.0,0,2.69,3.054193397185119,1.0
118.0,117.0,20.0,24.0,113.0,10.0,0,3.24,3.0107303314006195,0.0
143.41131951243713,28.17375693821458,1.8497228313902587,103.0,151.0,10.0,0,7.64,13.027227548464756,1.0
55.0,100.0,22.0,45.0,128.0,10.0,0,7.85,5.7223219281510636,0.0
186.9673691000169,110.88069069575513,13.740850574887519,181.0,237.0,10.0,0,9.59,7.294430586632711,1.0
180.5983107569187,22.960824329802474,13.018079743361849,25.0,108.0,10.0,0,12.19,13.892413162361086,1.0
78.0,72.0,9.0,35.0,88.0,10.0,1,14.02,6.970170521364738,0.0
151.61244063527656,60.911108246858426,21.62584866650952,40.0,67.0,10.0,0,14.1,5.85826584603542,1.0
124.0,191.0,24.0,169.0,253.0,10.0,0,18.92,11.426672069682278,0.0
30.516614108788715,26.767156733222805,26.187111983835777,173.0,263.0,10.0,0,21.53,14.664730235724557,1.0
83.73967489790948,68.9327884709239,23.70045467709254,27.0,127.0,10.0,0,22.89,1.2639966288246394,1.0
50.0,31.0,20.0,85.0,133.0,10.0,0,26.17,7.495803677224053,0.0
93.67451636948162,128.61760561776947,30.506948263121245,37.0,98.0,10.0,0,26.42,28.34432567189176,1.0
155.0,22.0,24.0,122.0,162.0,10.0,0,30.91,3.4713988243841944,0.0
147.34242438748583,65.2897594909002,15.202375527275946,129.0,188.0,10.0,0,32.23,9.084502133215267,1.0
165.03328646506532,96.55222013831133,38.72686435309812,74.0,113.0,10.0,0,47.14,10.910677483385683,1.0
150.7077645271708,162.04935038618683,26.097209291749465,112.0,206.0,10.0,0,49.65,17.444990170093554,1.0
115.2839819348692,179.72342283239033,13.437480160968422,86.0,171.0,10.0,0,51.68,8.237663010663702,1.0
33.539918115690035,170.47244793942667,8.607361981981727,200.0,239.0,10.0,0,55.49,15.204847311264192,1.0
39.0,186.0,5.0,171.0,209.0,10.0,1,58.7,11.162152240920062,0.0
16.305865453281722,147.25607744275325,5.995476918819819,78.0,146.0,10.0,0,62.72,13.106163380607658,1.0
176.0,58.0,21.0,204.0,279.0,10.0,0,63.19,4.589946637882914,0.0
38.45975755221796,94.04185756371734,0.29140250890547315,70.0,130.0,10.0,0,64.5,6.242841448829598,1.0
39.0,151.0,26.0,93.0,161.0,10.0,0,66.18,3.825288675647063,0.0
171.0,69.0,19.0,158.0,245.0,10.0,0,66.84,11.055867090429832,0.0
55.0,51.0,17.0,248.0,318.0,10.0,0,70.15,9.749848941249533,0.0
155.0,17.0,32.0,99.0,166.0,10.0,0,74.71,3.186356501397217,0.0
5.757746624454803,35.576614160168006,42.380889892944644,227.0,308.0,10.0,0,80.88,14.708805157806783,1.0
60.0,71.0,22.0,236.0,281.0,10.0,0,84.38,9.234731504555329,0.0
182.0,110.0,15.0,132.0,224.0,10.0,0,85.01,20.03130564633598,0.0
80.63124218943925,190.54697345242502,22.103847946735474,136.0,195.0,10.0,0,87.96,11.516720732848924,1.0
35.0,9.0,29.0,203.0,287.0,10.0,0,90.85,26.343709514940233,0.0
119.43109091140086,71.12814387708264,3.2443501939866692,121.0,170.0,10.0,0,105.21,3.86446680302901,1.0
48.0,106.0,23.0,143.0,232.0,10.0,0,106.24,6.85437888654412,0.0
121.75649517330741,69.80739128881793,14.536536986055122,135.0,201.0,10.0,0,107.35,1.988947810712029,1.0
117.34030719310209,83.18532786183849,20.22956071687786,187.0,246.0,10.0,0,131.02,10.309091963154302,1.0
84.28885477021925,111.08895168398713,41.64634994676621,306.0,400.0,10.0,1,136.85,18.974934540123627,1.0
86.0,69.0,14.0,154.0,228.0,10.0,0,137.25,9.115228176706408,0.0
37.0,146.0,10.0,295.0,356.0,10.0,1,138.1,4.944544592782915,0.0
84.84757305577034,84.73883369743365,28.932762742410485,273.0,332.0,10.0,0,145.6,2.194403103385344,1.0
143.0,179.0,24.0,260.0,313.0,10.0,0,146.99,23.20250092382355,0.0
78.0,169.0,10.0,280.0,327.0,10.0,1,148.85,4.537103172476849,0.0
58.0,19.0,10.0,160.0,234.0,10.0,1,151.89,16.148930781112085,0.0
39.77643636271259,41.371664664408904,2.6441010965483036,325.0,391.0,10.0,0,163.39,16.05188994646618,1.0
24.0,131.0,31.0,274.0,373.0,10.0,0,167.84,17.004815559113503,0.0
104.33643948079383,84.69616880347984,2.9048976349612423,342.0,406.0,10.0,0,170.05,11.643233134596521,1.0
14.199965446748774,190.20451171511283,29.14590145562772,207.0,257.0,10.0,0,178.72,17.963158460349817,1.0
121.0,48.0,17.0,268.0,329.0,10.0,0,184.15,10.442274109205197,0.0
62.75268520012154,14.436884741431443,3.725858493123509,251.0,311.0,10.0,0,186.05,5.714151020960406,1.0
154.0,7.0,32.0,347.0,383.0,10.0,0,198.41,8.026047817619892,0.0
84.40425908971903,67.88786620306527,5.451951151638137,258.0,289.0,10.0,0,203.69,1.6065181604541614,1.0
184.0,140.0,15.0,332.0,411.0,10.0,0,215.0,9.11433705091029,0.0
38.0,101.0,10.0,303.0,391.0,10.0,1,227.5,8.056901967673202,0.0
67.0,70.0,18.0,415.0,479.0,10.0,0,236.08,6.866135804584269,0.0
5.0,122.0,15.0,338.0,418.0,10.0,0,240.36,2.300390577327016,0.0
181.0,39.0,11.0,361.0,409.0,10.0,0,264.46,13.6802883705123,0.0
112.0,42.0,33.0,442.0,485.0,10.0,0,269.5,9.647320841858548,0.0
156.0,93.0,25.0,397.0,474.0,10.0,0,274.03,16.244363386064926,0.0
149.0,78.0,6.0,430.0,495.0,10.0,1,281.39,7.039627528432398,0.0
134.0,157.0,20.0,389.0,477.0,10.0,0,289.17,5.332820147001345,0.0
153.0,19.0,3.0,323.0,372.0,10.0,1,300.89,4.09297241826823,0.0
169.29910549245517,145.76079235964755,27.896746838399075,449.0,520.0,10.0,1,306.3,5.340840523653985,1.0
1.0,149.0,35.0,382.0,454.0,10.0,0,306.82,25.634870084955146,0.0
130.0,55.0,28.0,401.0,474.0,10.0,0,307.96,9.284021645724696,0.0
173.2420103132717,33.35606190279945,42.82844186509998,380.0,435.0,10.0,0,308.67,3.9392769157520844,1.0
17.0,32.0,16.0,454.0,518.0,10.0,0,311.58,3.031775917285715,0.0
111.0,189.0,3.0,489.0,546.0,10.0,1,312.44,13.446553195102243,0.0
66.0,3.0,9.0,341.0,430.0,10.0,1,314.46,23.125103749602204,0.0
8.050053392202658,88.1141597572467,17.449177167613318,402.0,474.0,10.0,0,314.75,31.934188344912343,1.0
59.46512387974923,8.11178170374878,13.271841365885145,446.0,519.0,10.0,0,317.16,10.222859112845242,1.0
48.0,94.0,15.0,373.0,403.0,10.0,0,318.73,3.153175869398701,0.0
36.29648282912381,138.69236406028082,31.36962462731009,487.0,561.0,10.0,0,336.6,10.705555710441775,1.0
158.0,132.0,12.0,354.0,391.0,10.0,0,336.72,8.758797617914874,0.0
173.0,147.0,19.0,471.0,498.0,10.0,0,340.42,17.83566208384859,0.0
89.0,176.0,13.0,403.0,481.0,10.0,0,345.69,8.432134348936897,0.0
68.03607387182667,83.80321595693255,9.820871313946341,473.0,533.0,10.0,0,351.81,16.980678849018915,1.0
86.0,150.0,22.0,464.0,543.0,10.0,0,353.84,3.5642227447951997,0.0
63.0,44.0,14.0,494.0,536.0,10.0,0,372.24,11.04450470315685,0.0
174.0,194.0,8.0,456.0,498.0,10.0,1,377.66,9.651269374772596,0.0
68.0,191.0,15.0,507.0,588.0,10.0,0,383.79,13.728467995679054,0.0
83.74825772330114,83.5045663672817,0.2362706843211434,460.0,525.0,10.0,0,404.39,2.2762760340509685,1.0
158.74989556254656,174.59120326213167,16.343901027639014,481.0,554.0,10.0,0,407.2,11.771625623548335,1.0
159.0,187.0,9.0,462.0,522.0,10.0,1,413.17,17.663948715484512,0.0
159.0,105.0,20.0,570.0,613.0,10.0,0,420.44,13.727752176605847,0.0
60.10790346541568,172.4932145935416,38.62586391194989,485.0,549.0,10.0,0,426.63,19.584781587159924,1.0
44.58364062786396,133.06204609761926,27.22947284628305,574.0,593.0,10.0,0,429.35,14.53264575418563,1.0
75.0,170.0,17.0,500.0,565.0,10.0,0,436.92,4.207242226910207,0.0
188.81895276763768,46.72078097715685,21.941367785261065,528.0,620.0,10.0,0,443.21,15.769306152092307,1.0
23.0,168.0,13.0,469.0,519.0,10.0,0,449.13,8.969077282309385,0.0
154.30683282312947,143.0058278605386,15.015379948790791,597.0,670.0,10.0,0,456.27,13.774048627928046,1.0
139.0,158.0,9.0,478.0,509.0,10.0,1,457.78,6.749788334944153,0.0
116.01004922887293,160.32664973142178,30.33894161528727,523.0,585.0,10.0,0,464.34,16.2151304730597,1.0
158.0,20.0,19.0,559.0,615.0,10.0,0,469.07,4.061330526615802,0.0
69.0,150.0,17.0,543.0,616.0,10.0,0,471.91,9.991605096907431,0.0
53.89679860192761,57.287711309127126,34.29801643658019,581.0,618.0,10.0,0,497.33,9.550519583964306,1.0
5.0,130.0,15.0,640.0,691.0,10.0,0,534.71,7.6748947711337525,0.0
171.0,36.0,6.0,631.0,665.0,10.0,1,568.37,8.216401507728893,0.0
74.0,163.0,21.0,610.0,699.0,10.0,0,585.48,9.817537896603534,0.0
83.76655261445983,98.30310400168425,18.17368286091811,716.0,768.0,10.0,0,653.16,14.361042690928018,1.0
