x,y,demand,open,close,servicetime,drone_serve,time,profit,type
100.0,100.0,0.0,0.0,3693.0,0.0,1,0.0,9.807666921834976,0.0
37.0,48.0,10.0,106.0,627.0,90.0,1,1.85,10.45631424008933,0.0
100.0,47.0,20.0,53.0,650.0,90.0,0,1.98,8.187594356197867,0.0
88.31384043984255,136.57540825952293,12.571723462053615,83.0,498.0,90.0,0,2.89,5.075958689918944,1.0
50.256193626342125,100.73843840545216,15.972773871509723,61.0,606.0,90.0,0,4.07,8.828873594105316,1.0
21.28572108756675,61.145660772155274,20.64831595118257,9.0,407.0,90.0,0,5.55,15.979643519596864,1.0
98.0,59.0,10.0,41.0,391.0,90.0,1,6.23,10.798701336409446,0.0
45.0,88.0,30.0,56.0,586.0,90.0,0,7.4,15.507218127750615,0.0
89.15810218718029,154.30960698301,4.660166695020043,36.0,482.0,90.0,1,14.46,4.733626322129762,1.0
107.0,73.0,30.0,27.0,552.0,90.0,0,14.72,13.765324216404814,0.0
155.1649276019759,102.76569318690329,28.001184307035768,58.0,719.0,90.0,1,22.77,0.5365175921426502,1.0
20.763490950465496,173.17658906237406,26.405330216757186,37.0,685.0,90.0,0,25.16,4.754955583930408,1.0
73.0,112.0,10.0,60.0,559.0,90.0,1,27.61,6.3899391831758185,0.0
73.42843193379102,116.03554346614456,11.820659176831967,73.0,678.0,90.0,0,44.8,2.0046587854225257,1.0
28.0,96.0,20.0,208.0,669.0,90.0,0,169.98,8.299074695918275,0.0
60.0,171.0,20.0,194.0,705.0,90.0,0,177.26,4.251120640053815,0.0
28.0,50.0,10.0,281.0,881.0,90.0,1,185.02,4.766479600747465,0.0
154.66520031125526,102.42679143544918,14.721267588790434,336.0,769.0,90.0,0,229.59,0.6128778233800094,1.0
165.71196067750068,141.61961341232575,12.928113414828083,426.0,958.0,90.0,1,252.68,6.445724337250572,1.0
69.23591040457947,57.91248194455408,22.295763451096377,388.0,791.0,90.0,1,313.98,6.082665532837827,1.0
105.59878139942417,136.40470157330947,2.2984847576374223,451.0,1030.0,90.0,1,326.09,5.321770224213704,1.0
117.72095515497739,92.71530223356571,32.14782206748445,371.0,765.0,90.0,0,357.76,7.3940014418784274,1.0
55.0,160.0,10.0,484.0,821.0,90.0,1,407.31,10.115602297499606,0.0
54.0,175.0,20.0,613.0,1084.0,90.0,0,447.76,7.292980990306001,0.0
66.0517856541675,65.88842420463767,38.256112523357935,493.0,958.0,90.0,0,473.48,10.653908283737255,1.0
168.0,43.0,10.0,644.0,1073.0,90.0,1,510.51,5.165155269848522,0.0
78.930822799195,58.60152703677707,24.196038417386355,628.0,1210.0,90.0,0,529.8,8.1322971874366,1.0
170.0,49.0,30.0,688.0,1223.0,90.0,0,576.9,5.218574954386072,0.0
172.24701147599967,50.496923812302825,7.858064391888369,664.0,1157.0,90.0,1,593.32,2.1606655922435896,1.0
10.115729042639364,187.76194892958355,34.322727492650486,692.0,1142.0,90.0,0,636.09,12.045881669418478,1.0
94.89538332657878,98.12900237246859,3.839720402386506,721.0,1170.0,90.0,0,639.68,4.060398467050611,1.0
165.2057454756074,146.9929272736858,37.51042999453804,769.0,1242.0,90.0,1,744.65,6.126359766139654,1.0
72.0,118.0,20.0,838.0,1426.0,90.0,0,761.5,5.920225253648157,0.0
141.1209961838102,38.26800267825227,13.69175773148903,819.0,1489.0,90.0,1,784.17,18.059913219611495,1.0
44.28643364634606,27.676874525379148,21.327685765680606,893.0,1560.0,90.0,0,800.24,13.394338346338458,1.0
19.0,179.0,30.0,838.0,1306.0,90.0,0,821.65,8.9162650475069,0.0
142.0,141.0,20.0,989.0,1407.0,90.0,0,952.84,6.12656782696214,0.0
20.21601274260516,22.98902673095673,19.682795771486965,1186.0,1656.0,90.0,0,1066.24,29.376574150299064,1.0
110.40634879289846,183.9162228773225,5.2442053913698095,1267.0,1799.0,90.0,1,1134.36,6.216525855787874,1.0
68.70849580337074,106.68735124704371,10.981366972405105,1258.0,1821.0,90.0,0,1144.64,5.952504763574273,1.0
120.0,76.0,30.0,1165.0,1714.0,90.0,0,1150.33,11.91998054997265,0.0
46.44637496425543,145.6813089357494,34.984608541135266,1268.0,1829.0,90.0,0,1181.19,8.906602371926367,1.0
43.93150387774878,101.37724161575103,6.432743149294362,1387.0,1955.0,90.0,0,1227.22,6.954434206137579,1.0
38.6225722941881,147.6643894346896,19.708420619098437,1285.0,1738.0,90.0,0,1236.76,7.126229017912172,1.0
40.059882998580676,60.911373982536,1.6824075816695938,1321.0,1983.0,90.0,0,1258.91,15.604387190385523,1.0
43.201980812658334,186.6109153045424,7.94767691788111,1424.0,1970.0,90.0,1,1269.54,16.28547422804655,1.0
89.0,11.0,10.0,1420.0,2170.0,90.0,1,1300.8,4.2684987243273,0.0
30.241717888605134,144.0905610146748,28.65614423360247,1578.0,2007.0,90.0,0,1398.14,11.182390031452854,1.0
68.74319248633552,142.1173168843224,16.78513937072946,1574.0,1963.0,90.0,1,1442.37,8.560364606117423,1.0
178.0,69.0,40.0,1518.0,2127.0,90.0,0,1460.28,7.627630696941467,0.0
104.00946361361305,140.4110546239682,11.520015657540235,1544.0,2220.0,90.0,1,1495.06,3.2957758540784026,1.0
17.0,166.0,10.0,1603.0,2324.0,90.0,1,1565.57,8.393864704977096,0.0
73.74571366378768,131.31600008138872,28.63451436653081,1581.0,2153.0,90.0,0,1578.15,16.621541066497983,1.0
31.550651460614514,72.02969756777607,24.019314144468517,1815.0,2148.0,90.0,0,1668.68,15.012909475306202,1.0
26.00637344288221,101.7339550442139,36.78082108031211,1832.0,2211.0,90.0,1,1690.42,7.831592305355925,1.0
118.0,50.0,10.0,1845.0,2257.0,90.0,1,1725.61,7.802500103793514,0.0
21.0,91.0,20.0,1766.0,2339.0,90.0,0,1735.58,7.249265789318357,0.0
170.0,156.0,10.0,1870.0,2460.0,90.0,1,1741.74,18.223994023984822,0.0
112.0,53.0,10.0,1918.0,2379.0,90.0,1,1748.94,7.298361148117748,0.0
175.85782117030988,115.46324757093988,25.103331689380642,1930.0,2517.0,90.0,0,1766.21,17.49974274503341,1.0
145.6034529479365,162.80531017972498,29.34826299340201,1869.0,2360.0,90.0,0,1769.09,12.19180388240768,1.0
108.0,13.0,20.0,1914.0,2283.0,90.0,0,1787.82,18.68642086061874,0.0
64.70945153606893,86.87442841383945,34.68711888263929,1950.0,2380.0,90.0,1,1830.79,15.857013186003531,1.0
131.0,31.0,10.0,1972.0,2454.0,90.0,1,1843.28,7.485258902798653,0.0
15.186541765638394,161.16950842014623,38.535012791087325,2029.0,2501.0,90.0,1,1913.29,6.883288979548721,1.0
125.0659668846045,85.81302777870644,35.10888928574994,2079.0,2666.0,90.0,0,1924.68,14.219228499331043,1.0
85.76601840631268,133.69615981795408,34.073309711772616,2003.0,2350.0,90.0,0,1940.3,3.970473283524421,1.0
85.0,14.0,10.0,2150.0,2637.0,90.0,1,1977.17,5.249506622140803,0.0
10.764826936685983,131.20170874739006,36.927362049692675,2117.0,2499.0,90.0,0,2000.53,14.251441383836042,1.0
127.0,166.0,20.0,2124.0,2426.0,90.0,0,2024.55,6.332128935257254,0.0
164.63476084018785,15.400085033631438,20.986854146802134,2218.0,2694.0,90.0,0,2042.37,25.034078364871526,1.0
99.0,123.0,10.0,2321.0,2859.0,90.0,1,2157.5,14.011139518491813,0.0
63.0,189.0,30.0,2326.0,2795.0,90.0,0,2196.11,3.2126103879287244,0.0
27.0,89.0,10.0,2313.0,2981.0,90.0,1,2201.5,8.009754694120916,0.0
29.0,171.0,20.0,2363.0,2939.0,90.0,0,2212.66,3.5283260905684477,0.0
66.0,192.0,20.0,2223.0,2709.0,90.0,0,2214.11,2.614099380636552,0.0
79.0,84.0,10.0,2320.0,2779.0,90.0,1,2278.94,2.0448825763570024,0.0
21.85341301752514,132.47585810154123,28.856617072754453,2457.0,2897.0,90.0,1,2279.8,8.66502534331682,1.0
164.0,124.0,20.0,2426.0,2943.0,90.0,0,2296.36,2.066447750172677,0.0
56.34955689172132,31.150851239820742,23.26065001371189,2466.0,3063.0,90.0,0,2329.47,8.094598804101194,1.0
163.0,55.0,20.0,2518.0,3048.0,90.0,0,2352.38,12.94997125287778,0.0
54.59398957762711,24.42642920408818,17.09066644138816,2518.0,3034.0,90.0,0,2370.78,5.954408782031106,1.0
79.30804913754778,107.07873916294287,34.88544224984037,2478.0,3000.0,90.0,1,2404.69,6.298013684378453,1.0
140.94328767883192,176.64170276719358,29.589577872398003,2434.0,2954.0,90.0,1,2431.88,14.72679287521326,1.0
176.45372695703537,83.0649640822872,10.609991279524449,2483.0,3003.0,90.0,0,2463.12,10.218019322600817,1.0
28.0,168.0,20.0,2480.0,3008.0,90.0,0,2473.31,3.2070157419681458,0.0
166.93739566107254,77.7973921326722,32.80751122187413,2591.0,3076.0,90.0,0,2491.4,13.049334843832698,1.0
74.0,196.0,30.0,2648.0,3059.0,90.0,0,2533.0,7.553110659921359,0.0
127.0,46.0,20.0,2701.0,3267.0,90.0,0,2547.31,7.573148864633035,0.0
111.82951968668387,177.8652344154214,3.032270812058231,2696.0,3255.0,90.0,0,2574.4,5.714390834630644,1.0
37.0,162.0,20.0,2627.0,3246.0,90.0,0,2580.99,8.311476016676558,0.0
78.0,188.0,20.0,2674.0,3231.0,90.0,0,2598.26,6.946143659984272,0.0
120.0,153.0,10.0,2723.0,3216.0,90.0,1,2671.26,16.627206150790116,0.0
79.0,89.0,10.0,2801.0,3422.0,90.0,1,2730.22,3.6392664621336364,0.0
138.0,135.0,10.0,2818.0,3511.0,90.0,1,2776.95,1.7013908477878334,0.0
135.73778952960106,100.41701308223215,31.186037961562178,2856.0,3277.0,90.0,0,2804.63,18.043768308086264,1.0
114.0,138.0,20.0,2838.0,3313.0,90.0,0,2836.52,19.59248103356269,0.0
172.59180424391852,59.65973299255731,14.858097980327848,2975.0,3346.0,90.0,0,2858.03,11.59613778482094,1.0
