x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,804.0,0.0,1,0.0
136.0,12.0,21.0,116.0,161.0,10.0,0,0.75
42.0,174.0,13.0,94.0,174.0,10.0,0,2.69
118.0,117.0,20.0,24.0,113.0,10.0,0,3.24
11.0,118.0,33.0,103.0,151.0,10.0,0,7.64
55.0,100.0,22.0,45.0,128.0,10.0,0,7.85
97.0,192.0,23.0,181.0,237.0,10.0,0,9.59
123.0,90.0,21.0,25.0,108.0,10.0,0,12.19
78.0,72.0,9.0,35.0,88.0,10.0,1,14.02
119.0,113.0,35.0,40.0,67.0,10.0,0,14.1
124.0,191.0,24.0,169.0,253.0,10.0,0,18.92
53.0,175.0,28.0,173.0,263.0,10.0,0,21.53
101.0,127.0,31.0,27.0,127.0,10.0,0,22.89
50.0,31.0,20.0,85.0,133.0,10.0,0,26.17
136.0,90.0,18.0,37.0,98.0,10.0,0,26.42
155.0,22.0,24.0,122.0,162.0,10.0,0,30.91
26.0,41.0,14.0,129.0,188.0,10.0,0,32.23
112.0,174.0,20.0,74.0,113.0,10.0,0,47.14
172.0,186.0,35.0,112.0,206.0,10.0,0,49.65
180.0,66.0,13.0,86.0,171.0,10.0,0,51.68
189.0,83.0,43.0,200.0,239.0,10.0,0,55.49
39.0,186.0,5.0,171.0,209.0,10.0,1,58.7
60.0,153.0,11.0,78.0,146.0,10.0,0,62.72
176.0,58.0,21.0,204.0,279.0,10.0,0,63.19
157.0,142.0,13.0,70.0,130.0,10.0,0,64.5
39.0,151.0,26.0,93.0,161.0,10.0,0,66.18
171.0,69.0,19.0,158.0,245.0,10.0,0,66.84
55.0,51.0,17.0,248.0,318.0,10.0,0,70.15
155.0,17.0,32.0,99.0,166.0,10.0,0,74.71
46.0,40.0,15.0,227.0,308.0,10.0,0,80.88
60.0,71.0,22.0,236.0,281.0,10.0,0,84.38
182.0,110.0,15.0,132.0,224.0,10.0,0,85.01
88.0,152.0,13.0,136.0,195.0,10.0,0,87.96
35.0,9.0,29.0,203.0,287.0,10.0,0,90.85
39.0,112.0,26.0,121.0,170.0,10.0,0,105.21
48.0,106.0,23.0,143.0,232.0,10.0,0,106.24
63.0,141.0,14.0,135.0,201.0,10.0,0,107.35
45.0,95.0,15.0,187.0,246.0,10.0,0,131.02
176.0,132.0,10.0,306.0,400.0,10.0,1,136.85
86.0,69.0,14.0,154.0,228.0,10.0,0,137.25
37.0,146.0,10.0,295.0,356.0,10.0,1,138.1
1.0,54.0,14.0,273.0,332.0,10.0,0,145.6
143.0,179.0,24.0,260.0,313.0,10.0,0,146.99
78.0,169.0,10.0,280.0,327.0,10.0,1,148.85
58.0,19.0,10.0,160.0,234.0,10.0,1,151.89
162.0,162.0,20.0,325.0,391.0,10.0,0,163.39
24.0,131.0,31.0,274.0,373.0,10.0,0,167.84
178.0,61.0,19.0,342.0,406.0,10.0,0,170.05
49.0,99.0,32.0,207.0,257.0,10.0,0,178.72
121.0,48.0,17.0,268.0,329.0,10.0,0,184.15
83.0,180.0,15.0,251.0,311.0,10.0,0,186.05
154.0,7.0,32.0,347.0,383.0,10.0,0,198.41
154.0,29.0,19.0,258.0,289.0,10.0,0,203.69
184.0,140.0,15.0,332.0,411.0,10.0,0,215.0
38.0,101.0,10.0,303.0,391.0,10.0,1,227.5
67.0,70.0,18.0,415.0,479.0,10.0,0,236.08
5.0,122.0,15.0,338.0,418.0,10.0,0,240.36
181.0,39.0,11.0,361.0,409.0,10.0,0,264.46
112.0,42.0,33.0,442.0,485.0,10.0,0,269.5
156.0,93.0,25.0,397.0,474.0,10.0,0,274.03
149.0,78.0,6.0,430.0,495.0,10.0,1,281.39
134.0,157.0,20.0,389.0,477.0,10.0,0,289.17
153.0,19.0,3.0,323.0,372.0,10.0,1,300.89
70.0,130.0,8.0,449.0,520.0,10.0,1,306.3
1.0,149.0,35.0,382.0,454.0,10.0,0,306.82
130.0,55.0,28.0,401.0,474.0,10.0,0,307.96
28.0,160.0,27.0,380.0,435.0,10.0,0,308.67
17.0,32.0,16.0,454.0,518.0,10.0,0,311.58
111.0,189.0,3.0,489.0,546.0,10.0,1,312.44
66.0,3.0,9.0,341.0,430.0,10.0,1,314.46
18.0,59.0,20.0,402.0,474.0,10.0,0,314.75
186.0,65.0,39.0,446.0,519.0,10.0,0,317.16
48.0,94.0,15.0,373.0,403.0,10.0,0,318.73
158.0,81.0,23.0,487.0,561.0,10.0,0,336.6
158.0,132.0,12.0,354.0,391.0,10.0,0,336.72
173.0,147.0,19.0,471.0,498.0,10.0,0,340.42
89.0,176.0,13.0,403.0,481.0,10.0,0,345.69
84.0,188.0,17.0,473.0,533.0,10.0,0,351.81
86.0,150.0,22.0,464.0,543.0,10.0,0,353.84
63.0,44.0,14.0,494.0,536.0,10.0,0,372.24
174.0,194.0,8.0,456.0,498.0,10.0,1,377.66
68.0,191.0,15.0,507.0,588.0,10.0,0,383.79
49.0,71.0,36.0,460.0,525.0,10.0,0,404.39
40.0,95.0,25.0,481.0,554.0,10.0,0,407.2
159.0,187.0,9.0,462.0,522.0,10.0,1,413.17
159.0,105.0,20.0,570.0,613.0,10.0,0,420.44
20.0,59.0,20.0,485.0,549.0,10.0,0,426.63
85.0,85.0,14.0,574.0,593.0,10.0,0,429.35
75.0,170.0,17.0,500.0,565.0,10.0,0,436.92
6.0,120.0,25.0,528.0,620.0,10.0,0,443.21
23.0,168.0,13.0,469.0,519.0,10.0,0,449.13
18.0,35.0,24.0,597.0,670.0,10.0,0,456.27
139.0,158.0,9.0,478.0,509.0,10.0,1,457.78
86.0,110.0,18.0,523.0,585.0,10.0,0,464.34
