x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,3060.0,0.0,1,0.0
100.0,70.0,30.0,30.0,329.0,10.0,0,14.44
85.0,110.0,10.0,26.0,118.0,10.0,1,14.65
154.0,59.0,17.0,192.0,474.0,10.0,0,30.67
199.0,115.0,20.0,212.0,831.0,10.0,0,32.94
178.0,123.0,30.0,169.0,481.0,10.0,0,60.96
52.0,38.0,30.0,78.0,672.0,10.0,0,66.86
140.0,11.0,10.0,176.0,604.0,10.0,1,70.51
18.0,89.0,10.0,163.0,498.0,10.0,1,77.2
83.0,118.0,20.0,211.0,602.0,10.0,0,85.52
63.0,58.0,20.0,121.0,327.0,10.0,0,117.91
181.0,89.0,10.0,244.0,409.0,10.0,1,120.45
83.0,188.0,30.0,216.0,502.0,10.0,0,131.06
84.0,118.0,20.0,273.0,628.0,10.0,0,145.82
78.0,119.0,30.0,205.0,487.0,10.0,0,159.51
100.0,6.0,30.0,228.0,604.0,10.0,0,163.55
35.0,160.0,16.0,234.0,555.0,10.0,0,172.96
141.0,8.0,20.0,310.0,576.0,10.0,0,174.4
178.0,147.0,10.0,335.0,1041.0,10.0,1,194.04
41.0,182.0,30.0,224.0,585.0,10.0,0,209.07
165.0,181.0,22.0,328.0,502.0,10.0,0,215.89
103.0,66.0,20.0,268.0,529.0,10.0,0,223.73
151.0,66.0,11.0,339.0,371.0,10.0,0,229.03
155.0,17.0,32.0,352.0,539.0,10.0,0,230.0
60.0,51.0,20.0,319.0,465.0,10.0,0,237.13
186.0,91.0,10.0,375.0,524.0,10.0,1,240.45
5.0,162.0,26.0,335.0,775.0,10.0,0,247.27
68.0,50.0,10.0,358.0,851.0,10.0,1,262.94
185.0,124.0,10.0,291.0,683.0,10.0,1,265.22
26.0,147.0,20.0,309.0,576.0,10.0,0,265.44
38.0,190.0,10.0,391.0,823.0,10.0,1,280.54
87.0,191.0,10.0,366.0,471.0,10.0,1,280.75
11.0,151.0,20.0,301.0,687.0,10.0,0,281.89
139.0,7.0,20.0,415.0,569.0,10.0,0,298.26
187.0,92.0,20.0,392.0,598.0,10.0,0,304.57
187.0,142.0,10.0,315.0,735.0,10.0,1,306.79
60.0,153.0,11.0,364.0,533.0,10.0,0,311.09
197.0,113.0,20.0,464.0,682.0,10.0,0,315.97
10.0,153.0,20.0,427.0,659.0,10.0,0,341.98
165.0,117.0,10.0,359.0,701.0,10.0,1,350.74
23.0,137.0,20.0,490.0,890.0,10.0,0,356.56
189.0,95.0,10.0,466.0,728.0,10.0,1,382.64
188.0,125.0,10.0,429.0,651.0,10.0,1,388.4
55.0,24.0,10.0,428.0,677.0,10.0,1,406.44
93.0,13.0,30.0,492.0,788.0,10.0,0,414.23
87.0,30.0,10.0,574.0,1051.0,10.0,1,420.2
41.0,186.0,27.0,518.0,680.0,10.0,0,446.37
54.0,30.0,10.0,576.0,744.0,10.0,1,450.94
151.0,132.0,6.0,619.0,818.0,10.0,1,456.77
12.0,154.0,10.0,537.0,647.0,10.0,1,466.47
13.0,81.0,30.0,611.0,692.0,10.0,0,477.08
197.0,140.0,10.0,499.0,525.0,10.0,1,477.23
16.0,84.0,20.0,574.0,930.0,10.0,0,509.35
64.0,52.0,20.0,561.0,847.0,10.0,0,512.17
180.0,147.0,10.0,591.0,689.0,10.0,1,518.44
82.0,194.0,10.0,673.0,857.0,10.0,1,527.06
119.0,37.0,20.0,657.0,805.0,10.0,0,542.14
22.0,133.0,10.0,697.0,797.0,10.0,1,565.77
7.0,152.0,10.0,651.0,844.0,10.0,1,570.54
66.0,58.0,20.0,673.0,1042.0,10.0,0,572.73
55.0,87.0,30.0,627.0,1118.0,10.0,0,612.09
86.0,69.0,14.0,728.0,797.0,10.0,0,635.89
28.0,77.0,12.0,837.0,1044.0,10.0,0,658.91
79.0,193.0,30.0,699.0,937.0,10.0,0,662.93
78.0,184.0,20.0,766.0,1023.0,10.0,0,666.06
114.0,122.0,10.0,832.0,991.0,10.0,1,674.88
134.0,6.0,20.0,886.0,1133.0,10.0,0,726.43
80.0,167.0,10.0,810.0,1085.0,10.0,1,728.44
26.0,138.0,10.0,764.0,861.0,10.0,1,750.88
159.0,196.0,6.0,786.0,1238.0,10.0,1,780.39
113.0,100.0,5.0,858.0,1103.0,10.0,1,796.15
37.0,146.0,10.0,891.0,1713.0,10.0,1,817.07
78.0,169.0,10.0,1024.0,1403.0,10.0,1,945.16
20.0,72.0,21.0,994.0,1136.0,10.0,0,976.06
143.0,179.0,24.0,1065.0,1225.0,10.0,0,1019.09
23.0,176.0,20.0,1251.0,1696.0,10.0,0,1081.62
105.0,26.0,24.0,1104.0,1599.0,10.0,0,1083.08
148.0,157.0,21.0,1155.0,1508.0,10.0,0,1116.08
24.0,131.0,31.0,1202.0,1387.0,10.0,0,1141.15
162.0,162.0,20.0,1237.0,1624.0,10.0,0,1207.35
46.0,131.0,21.0,1387.0,1457.0,10.0,0,1362.36
161.0,158.0,24.0,1463.0,1804.0,10.0,0,1459.03
89.0,176.0,13.0,1657.0,1880.0,10.0,0,1492.37
158.0,81.0,23.0,1605.0,2590.0,10.0,0,1499.63
46.0,22.0,10.0,1667.0,1688.0,10.0,1,1612.27
80.0,190.0,13.0,1752.0,1920.0,10.0,0,1688.2
45.0,142.0,15.0,1867.0,1996.0,10.0,0,1712.23
181.0,70.0,25.0,1897.0,2421.0,10.0,0,1748.43
110.0,8.0,26.0,1814.0,2130.0,10.0,0,1761.37
88.0,143.0,17.0,1890.0,2397.0,10.0,0,1764.08
111.0,189.0,3.0,1958.0,2184.0,10.0,1,1826.1
68.0,115.0,20.0,2097.0,2544.0,10.0,0,1921.32
127.0,143.0,7.0,2006.0,2444.0,10.0,1,1942.65
144.0,92.0,23.0,1998.0,2212.0,10.0,0,1986.34
69.0,150.0,17.0,2172.0,2462.0,10.0,0,2025.39
158.0,20.0,19.0,2195.0,2502.0,10.0,0,2109.54
10.0,20.0,14.0,2324.0,2505.0,10.0,0,2193.24
131.0,136.0,18.0,2323.0,2844.0,10.0,0,2228.77
54.0,37.0,21.0,2577.0,2711.0,10.0,0,2425.74
139.0,97.0,4.0,2511.0,2611.0,10.0,1,2500.61
104.0,88.0,25.0,2754.0,3038.0,10.0,0,2589.25
