x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,1501.0,0.0,1,0.0
60.0,58.0,20.0,58.0,230.0,90.0,0,1.41
99.0,144.0,10.0,44.0,227.0,90.0,1,6.43
174.0,128.0,20.0,79.0,89.0,90.0,0,6.48
96.0,128.0,30.0,28.0,173.0,90.0,0,7.24
117.0,95.0,10.0,17.0,228.0,90.0,1,7.59
6.0,67.0,10.0,149.0,413.0,90.0,1,11.91
187.0,112.0,30.0,87.0,324.0,90.0,0,12.41
39.0,56.0,10.0,75.0,292.0,90.0,1,27.76
117.0,193.0,30.0,172.0,198.0,90.0,0,31.32
176.0,173.0,20.0,105.0,130.0,90.0,0,32.14
10.0,67.0,30.0,95.0,366.0,90.0,0,33.53
146.0,11.0,10.0,100.0,185.0,90.0,1,33.67
96.0,147.0,10.0,120.0,339.0,90.0,1,40.16
29.0,139.0,10.0,81.0,266.0,90.0,1,46.92
194.0,149.0,20.0,122.0,453.0,90.0,0,47.9
87.0,191.0,10.0,129.0,240.0,90.0,1,51.81
164.0,113.0,20.0,65.0,209.0,90.0,0,54.01
159.0,160.0,20.0,84.0,355.0,90.0,0,57.11
48.0,30.0,50.0,172.0,366.0,90.0,0,58.08
39.0,58.0,30.0,74.0,178.0,90.0,0,59.68
189.0,151.0,30.0,105.0,281.0,90.0,0,71.33
88.0,165.0,30.0,226.0,281.0,90.0,0,71.54
17.0,93.0,20.0,107.0,246.0,90.0,0,73.77
140.0,181.0,20.0,90.0,249.0,90.0,0,83.38
173.0,55.0,20.0,95.0,257.0,90.0,0,87.26
190.0,28.0,20.0,115.0,450.0,90.0,0,91.08
120.0,11.0,10.0,163.0,204.0,90.0,1,98.9
144.0,189.0,30.0,229.0,514.0,90.0,0,99.11
118.0,192.0,30.0,178.0,373.0,90.0,0,105.51
121.0,115.0,20.0,204.0,209.0,90.0,0,111.24
181.0,172.0,10.0,290.0,478.0,90.0,1,113.15
103.0,70.0,10.0,133.0,294.0,90.0,1,120.63
77.0,115.0,20.0,294.0,490.0,90.0,0,130.5
197.0,80.0,10.0,276.0,285.0,90.0,1,134.42
151.0,167.0,10.0,284.0,463.0,90.0,1,172.54
90.0,161.0,10.0,337.0,539.0,90.0,1,173.21
192.0,151.0,10.0,311.0,451.0,90.0,1,178.36
152.0,168.0,20.0,202.0,362.0,90.0,0,199.15
179.0,141.0,20.0,244.0,303.0,90.0,0,202.94
89.0,161.0,10.0,285.0,409.0,90.0,1,203.68
187.0,92.0,20.0,336.0,391.0,90.0,0,219.03
3.0,75.0,10.0,400.0,538.0,90.0,1,220.14
197.0,79.0,10.0,258.0,484.0,90.0,1,221.84
188.0,125.0,10.0,369.0,540.0,90.0,1,222.68
151.0,99.0,10.0,299.0,527.0,90.0,1,229.45
104.0,68.0,10.0,327.0,467.0,90.0,1,256.32
10.0,153.0,20.0,262.0,490.0,90.0,0,260.52
103.0,130.0,20.0,292.0,502.0,90.0,0,267.65
117.0,91.0,20.0,388.0,571.0,90.0,0,272.29
193.0,159.0,20.0,477.0,663.0,90.0,0,307.94
190.0,154.0,30.0,409.0,540.0,90.0,0,313.02
12.0,156.0,30.0,485.0,636.0,90.0,0,325.22
53.0,67.0,20.0,521.0,718.0,90.0,0,343.8
108.0,168.0,20.0,461.0,620.0,90.0,0,346.0
121.0,189.0,20.0,537.0,780.0,90.0,0,363.68
165.0,117.0,10.0,451.0,614.0,90.0,1,364.19
140.0,4.0,10.0,429.0,504.0,90.0,1,366.91
12.0,85.0,10.0,420.0,678.0,90.0,1,368.26
62.0,50.0,20.0,489.0,552.0,90.0,0,389.55
93.0,13.0,30.0,500.0,620.0,90.0,0,401.8
123.0,121.0,20.0,470.0,500.0,90.0,0,418.63
151.0,165.0,10.0,506.0,813.0,90.0,1,424.14
147.0,186.0,30.0,558.0,751.0,90.0,0,426.37
123.0,31.0,20.0,604.0,827.0,90.0,0,447.78
8.0,74.0,20.0,514.0,616.0,90.0,0,465.76
37.0,190.0,10.0,496.0,630.0,90.0,1,476.12
87.0,118.0,10.0,643.0,888.0,90.0,1,490.37
36.0,193.0,20.0,570.0,741.0,90.0,0,514.71
107.0,125.0,10.0,618.0,736.0,90.0,1,518.09
7.0,151.0,20.0,694.0,982.0,90.0,0,520.74
149.0,103.0,20.0,696.0,864.0,90.0,0,523.17
189.0,120.0,10.0,532.0,568.0,90.0,1,525.31
8.0,71.0,10.0,654.0,841.0,90.0,1,532.4
199.0,28.0,20.0,659.0,673.0,90.0,0,539.8
23.0,137.0,20.0,667.0,799.0,90.0,0,540.82
105.0,125.0,10.0,655.0,884.0,90.0,1,557.82
96.0,150.0,20.0,650.0,949.0,90.0,0,573.5
123.0,106.0,20.0,706.0,839.0,90.0,0,577.28
154.0,163.0,10.0,727.0,779.0,90.0,1,590.47
194.0,112.0,10.0,615.0,681.0,90.0,1,598.65
149.0,182.0,20.0,745.0,752.0,90.0,0,633.5
186.0,96.0,20.0,819.0,1030.0,90.0,0,645.26
119.0,37.0,20.0,801.0,1004.0,90.0,0,650.66
187.0,97.0,10.0,769.0,898.0,90.0,1,657.9
87.0,117.0,10.0,792.0,921.0,90.0,1,685.59
66.0,52.0,10.0,695.0,912.0,90.0,1,686.11
154.0,31.0,10.0,727.0,929.0,90.0,1,707.48
16.0,84.0,20.0,758.0,899.0,90.0,0,709.06
47.0,49.0,20.0,759.0,877.0,90.0,0,712.99
103.0,124.0,20.0,792.0,931.0,90.0,0,719.88
30.0,187.0,10.0,754.0,946.0,90.0,1,751.88
143.0,0.0,10.0,809.0,864.0,90.0,1,767.95
195.0,25.0,10.0,939.0,949.0,90.0,1,771.0
64.0,52.0,20.0,814.0,978.0,90.0,0,775.98
46.0,51.0,20.0,881.0,1119.0,90.0,0,804.31
180.0,93.0,10.0,937.0,1287.0,90.0,1,807.36
78.0,184.0,20.0,905.0,1143.0,90.0,0,830.98
137.0,4.0,10.0,1037.0,1200.0,90.0,1,967.97
66.0,58.0,20.0,1114.0,1234.0,90.0,0,985.74
122.0,14.0,20.0,1073.0,1169.0,90.0,0,1010.3
