x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,1501.0,0.0,1,0.0
164.0,113.0,20.0,65.0,312.0,90.0,0,2.27
96.0,128.0,30.0,28.0,293.0,90.0,0,13.63
117.0,95.0,10.0,17.0,331.0,90.0,1,14.29
29.0,139.0,10.0,81.0,327.0,90.0,1,14.47
194.0,149.0,20.0,161.0,414.0,90.0,0,18.08
39.0,56.0,10.0,75.0,388.0,90.0,1,19.15
140.0,181.0,20.0,90.0,312.0,90.0,0,20.43
96.0,147.0,10.0,128.0,330.0,90.0,1,23.02
176.0,173.0,20.0,105.0,351.0,90.0,0,30.97
146.0,11.0,10.0,100.0,279.0,90.0,1,31.36
99.0,144.0,10.0,44.0,281.0,90.0,1,32.24
121.0,115.0,20.0,88.0,324.0,90.0,0,33.7
60.0,58.0,20.0,58.0,373.0,90.0,0,35.57
173.0,55.0,20.0,85.0,336.0,90.0,0,36.72
187.0,112.0,30.0,87.0,325.0,90.0,0,41.57
190.0,28.0,20.0,115.0,430.0,90.0,0,43.39
39.0,58.0,30.0,74.0,324.0,90.0,0,44.58
88.0,165.0,30.0,131.0,375.0,90.0,0,46.08
103.0,70.0,10.0,107.0,319.0,90.0,1,57.81
117.0,193.0,30.0,94.0,308.0,90.0,0,57.97
48.0,30.0,50.0,163.0,374.0,90.0,0,68.71
189.0,151.0,30.0,102.0,283.0,90.0,0,72.84
174.0,128.0,20.0,79.0,268.0,90.0,0,73.31
17.0,93.0,20.0,83.0,301.0,90.0,0,76.3
197.0,80.0,10.0,134.0,426.0,90.0,1,76.56
159.0,160.0,20.0,84.0,313.0,90.0,0,76.97
118.0,192.0,30.0,141.0,410.0,90.0,0,78.95
10.0,67.0,30.0,95.0,277.0,90.0,0,81.1
87.0,191.0,10.0,91.0,335.0,90.0,1,85.36
120.0,11.0,10.0,91.0,322.0,90.0,1,87.75
151.0,167.0,10.0,233.0,513.0,90.0,1,98.36
10.0,153.0,20.0,255.0,497.0,90.0,0,100.01
179.0,141.0,20.0,156.0,391.0,90.0,0,101.39
103.0,130.0,20.0,212.0,583.0,90.0,0,105.48
181.0,172.0,10.0,219.0,549.0,90.0,1,128.03
6.0,67.0,10.0,184.0,377.0,90.0,1,132.88
187.0,92.0,20.0,217.0,510.0,90.0,0,143.0
152.0,168.0,20.0,203.0,360.0,90.0,0,155.75
104.0,68.0,10.0,289.0,505.0,90.0,1,156.32
197.0,79.0,10.0,293.0,450.0,90.0,1,166.66
89.0,161.0,10.0,224.0,471.0,90.0,1,180.9
192.0,151.0,10.0,255.0,507.0,90.0,1,182.78
77.0,115.0,20.0,267.0,518.0,90.0,0,192.08
151.0,99.0,10.0,310.0,515.0,90.0,1,203.16
140.0,4.0,10.0,377.0,556.0,90.0,1,206.41
117.0,91.0,20.0,347.0,611.0,90.0,0,222.8
144.0,189.0,30.0,260.0,483.0,90.0,0,235.6
188.0,125.0,10.0,339.0,571.0,90.0,1,280.42
190.0,154.0,30.0,372.0,577.0,90.0,0,286.8
90.0,161.0,10.0,348.0,528.0,90.0,1,298.64
53.0,67.0,20.0,482.0,757.0,90.0,0,302.98
12.0,156.0,30.0,431.0,689.0,90.0,0,313.38
37.0,190.0,10.0,470.0,656.0,90.0,1,330.88
165.0,117.0,10.0,401.0,664.0,90.0,1,339.78
123.0,121.0,20.0,365.0,605.0,90.0,0,350.14
3.0,75.0,10.0,375.0,563.0,90.0,1,361.01
62.0,50.0,20.0,404.0,637.0,90.0,0,362.94
12.0,85.0,10.0,427.0,671.0,90.0,1,369.87
108.0,168.0,20.0,431.0,650.0,90.0,0,385.75
36.0,193.0,20.0,545.0,767.0,90.0,0,387.47
189.0,120.0,10.0,424.0,677.0,90.0,1,395.02
194.0,112.0,10.0,509.0,787.0,90.0,1,398.79
147.0,186.0,30.0,515.0,793.0,90.0,0,411.62
93.0,13.0,30.0,434.0,687.0,90.0,0,413.88
107.0,125.0,10.0,572.0,783.0,90.0,1,418.18
8.0,74.0,20.0,429.0,701.0,90.0,0,424.08
193.0,159.0,20.0,450.0,690.0,90.0,0,442.45
199.0,28.0,20.0,506.0,827.0,90.0,0,466.73
96.0,150.0,20.0,642.0,956.0,90.0,0,472.15
151.0,165.0,10.0,538.0,781.0,90.0,1,478.3
121.0,189.0,20.0,564.0,752.0,90.0,0,478.34
123.0,31.0,20.0,584.0,846.0,90.0,0,495.29
123.0,106.0,20.0,649.0,895.0,90.0,0,514.99
154.0,31.0,10.0,663.0,992.0,90.0,1,524.05
23.0,137.0,20.0,636.0,829.0,90.0,0,527.34
47.0,49.0,20.0,705.0,931.0,90.0,0,527.5
149.0,103.0,20.0,638.0,922.0,90.0,0,558.73
187.0,97.0,10.0,733.0,935.0,90.0,1,566.22
154.0,163.0,10.0,650.0,856.0,90.0,1,566.94
143.0,0.0,10.0,718.0,955.0,90.0,1,577.97
87.0,118.0,10.0,652.0,879.0,90.0,1,594.98
87.0,117.0,10.0,719.0,994.0,90.0,1,609.4
16.0,84.0,20.0,720.0,937.0,90.0,0,626.24
8.0,71.0,10.0,627.0,868.0,90.0,1,626.38
105.0,125.0,10.0,646.0,892.0,90.0,1,629.65
66.0,52.0,10.0,675.0,932.0,90.0,1,638.41
149.0,182.0,20.0,653.0,844.0,90.0,0,639.67
30.0,187.0,10.0,745.0,956.0,90.0,1,654.98
64.0,52.0,20.0,785.0,1007.0,90.0,0,688.11
186.0,96.0,20.0,791.0,1059.0,90.0,0,695.21
7.0,151.0,20.0,721.0,955.0,90.0,0,708.64
103.0,124.0,20.0,726.0,997.0,90.0,0,714.62
46.0,51.0,20.0,875.0,1126.0,90.0,0,715.67
195.0,25.0,10.0,843.0,1045.0,90.0,1,735.28
119.0,37.0,20.0,793.0,1012.0,90.0,0,778.22
