x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,765.0,0.0,1,0.0
197.0,140.0,10.0,104.0,254.0,10.0,1,0.45
63.0,58.0,20.0,55.0,205.0,10.0,0,1.44
87.0,191.0,10.0,91.0,241.0,10.0,1,1.82
23.0,137.0,20.0,98.0,248.0,10.0,0,4.65
83.0,118.0,20.0,27.0,177.0,10.0,0,5.33
26.0,138.0,10.0,128.0,278.0,10.0,1,7.54
68.0,50.0,10.0,76.0,226.0,10.0,1,9.34
78.0,119.0,30.0,29.0,179.0,10.0,0,9.42
103.0,66.0,20.0,34.0,184.0,10.0,0,10.04
100.0,70.0,30.0,30.0,180.0,10.0,0,10.49
113.0,100.0,5.0,170.0,320.0,10.0,1,13.39
178.0,147.0,10.0,97.0,247.0,10.0,1,14.13
114.0,122.0,10.0,153.0,303.0,10.0,1,14.53
85.0,110.0,10.0,18.0,168.0,10.0,1,17.47
100.0,6.0,30.0,94.0,244.0,10.0,0,17.69
64.0,52.0,20.0,101.0,251.0,10.0,0,21.29
7.0,152.0,10.0,112.0,262.0,10.0,1,22.55
154.0,59.0,17.0,67.0,217.0,10.0,0,25.09
159.0,196.0,6.0,178.0,328.0,10.0,1,28.02
12.0,154.0,10.0,103.0,253.0,10.0,1,28.87
78.0,184.0,20.0,149.0,299.0,10.0,0,30.07
84.0,118.0,20.0,38.0,188.0,10.0,0,30.25
140.0,11.0,10.0,97.0,247.0,10.0,1,33.29
187.0,142.0,10.0,96.0,246.0,10.0,1,36.53
18.0,89.0,10.0,82.0,232.0,10.0,1,37.34
197.0,113.0,20.0,97.0,247.0,10.0,0,38.31
52.0,38.0,30.0,78.0,228.0,10.0,0,40.15
22.0,133.0,10.0,112.0,262.0,10.0,1,41.27
199.0,115.0,20.0,100.0,250.0,10.0,0,41.51
155.0,17.0,32.0,99.0,249.0,10.0,0,41.9
60.0,51.0,20.0,63.0,213.0,10.0,0,43.82
26.0,147.0,20.0,87.0,237.0,10.0,0,44.57
189.0,95.0,10.0,89.0,239.0,10.0,1,45.44
93.0,13.0,30.0,87.0,237.0,10.0,0,45.92
54.0,30.0,10.0,90.0,240.0,10.0,1,48.53
165.0,117.0,10.0,67.0,217.0,10.0,1,49.85
141.0,8.0,20.0,100.0,250.0,10.0,0,52.11
151.0,66.0,11.0,61.0,211.0,10.0,0,55.0
13.0,81.0,30.0,89.0,239.0,10.0,0,56.65
187.0,92.0,20.0,87.0,237.0,10.0,0,57.85
186.0,91.0,10.0,86.0,236.0,10.0,1,59.34
181.0,89.0,10.0,81.0,231.0,10.0,1,60.79
66.0,58.0,20.0,139.0,289.0,10.0,0,60.82
139.0,7.0,20.0,100.0,250.0,10.0,0,61.84
86.0,69.0,14.0,116.0,266.0,10.0,0,62.26
60.0,153.0,11.0,66.0,216.0,10.0,0,64.71
185.0,124.0,10.0,88.0,238.0,10.0,1,65.32
178.0,123.0,30.0,81.0,231.0,10.0,0,69.56
28.0,77.0,12.0,160.0,310.0,10.0,0,71.26
80.0,167.0,10.0,162.0,312.0,10.0,1,73.03
165.0,181.0,22.0,103.0,253.0,10.0,0,74.48
10.0,153.0,20.0,104.0,254.0,10.0,0,74.9
38.0,190.0,10.0,109.0,259.0,10.0,1,75.7
11.0,151.0,20.0,102.0,252.0,10.0,0,76.71
55.0,24.0,10.0,88.0,238.0,10.0,1,78.42
79.0,193.0,30.0,129.0,279.0,10.0,0,80.0
151.0,132.0,6.0,105.0,255.0,10.0,1,80.32
41.0,182.0,30.0,101.0,251.0,10.0,0,82.3
83.0,188.0,30.0,89.0,239.0,10.0,0,82.74
180.0,147.0,10.0,92.0,242.0,10.0,1,82.86
35.0,160.0,16.0,88.0,238.0,10.0,0,84.02
16.0,84.0,20.0,113.0,263.0,10.0,0,86.87
188.0,125.0,10.0,91.0,241.0,10.0,1,87.22
5.0,162.0,26.0,113.0,263.0,10.0,0,88.86
41.0,186.0,27.0,104.0,254.0,10.0,0,88.93
119.0,37.0,20.0,108.0,258.0,10.0,0,93.06
55.0,87.0,30.0,143.0,293.0,10.0,0,97.52
