x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,1501.0,0.0,1,0.0
87.0,191.0,10.0,152.0,218.0,90.0,1,0.78
164.0,113.0,20.0,65.0,119.0,90.0,0,12.91
99.0,144.0,10.0,44.0,102.0,90.0,1,20.93
96.0,128.0,30.0,28.0,89.0,90.0,0,24.81
174.0,128.0,20.0,79.0,140.0,90.0,0,30.44
29.0,139.0,10.0,81.0,135.0,90.0,1,32.33
159.0,160.0,20.0,84.0,140.0,90.0,0,33.97
120.0,11.0,10.0,143.0,224.0,90.0,1,35.08
190.0,28.0,20.0,115.0,177.0,90.0,0,37.62
117.0,95.0,10.0,68.0,149.0,90.0,1,38.73
146.0,11.0,10.0,100.0,160.0,90.0,1,40.5
17.0,93.0,20.0,152.0,202.0,90.0,0,47.16
103.0,70.0,10.0,176.0,250.0,90.0,1,51.1
60.0,58.0,20.0,58.0,102.0,90.0,0,51.25
39.0,56.0,10.0,129.0,204.0,90.0,1,53.05
39.0,58.0,30.0,74.0,131.0,90.0,0,54.75
96.0,147.0,10.0,188.0,271.0,90.0,1,61.64
117.0,193.0,30.0,151.0,219.0,90.0,0,67.2
140.0,181.0,20.0,90.0,140.0,90.0,0,67.3
187.0,112.0,30.0,87.0,137.0,90.0,0,69.23
176.0,173.0,20.0,105.0,168.0,90.0,0,77.25
189.0,151.0,30.0,159.0,227.0,90.0,0,86.37
152.0,168.0,20.0,260.0,303.0,90.0,0,91.47
173.0,55.0,20.0,150.0,203.0,90.0,0,100.83
118.0,192.0,30.0,243.0,309.0,90.0,0,102.79
194.0,149.0,20.0,254.0,321.0,90.0,0,109.85
89.0,161.0,10.0,309.0,385.0,90.0,1,134.22
10.0,67.0,30.0,150.0,224.0,90.0,0,141.55
48.0,30.0,50.0,239.0,299.0,90.0,0,149.6
179.0,141.0,20.0,251.0,296.0,90.0,0,165.55
121.0,115.0,20.0,178.0,234.0,90.0,0,177.77
88.0,165.0,30.0,220.0,286.0,90.0,0,184.37
192.0,151.0,10.0,348.0,413.0,90.0,1,186.72
181.0,172.0,10.0,348.0,419.0,90.0,1,188.71
6.0,67.0,10.0,251.0,310.0,90.0,1,200.63
151.0,167.0,10.0,337.0,410.0,90.0,1,200.81
10.0,153.0,20.0,348.0,404.0,90.0,0,205.09
77.0,115.0,20.0,359.0,425.0,90.0,0,232.93
197.0,80.0,10.0,248.0,313.0,90.0,1,239.81
144.0,189.0,30.0,341.0,402.0,90.0,0,247.63
188.0,125.0,10.0,426.0,484.0,90.0,1,259.8
190.0,154.0,30.0,443.0,506.0,90.0,0,289.01
104.0,68.0,10.0,364.0,430.0,90.0,1,295.05
103.0,130.0,20.0,369.0,426.0,90.0,0,308.9
197.0,79.0,10.0,333.0,409.0,90.0,1,324.78
187.0,92.0,20.0,337.0,391.0,90.0,0,330.77
3.0,75.0,10.0,445.0,494.0,90.0,1,337.71
123.0,121.0,20.0,456.0,513.0,90.0,0,355.8
151.0,99.0,10.0,377.0,448.0,90.0,1,360.56
8.0,74.0,20.0,535.0,595.0,90.0,0,365.24
140.0,4.0,10.0,428.0,505.0,90.0,1,368.55
90.0,161.0,10.0,404.0,472.0,90.0,1,385.41
117.0,91.0,20.0,446.0,513.0,90.0,0,398.07
93.0,13.0,30.0,525.0,595.0,90.0,0,401.9
62.0,50.0,20.0,486.0,555.0,90.0,0,403.41
12.0,156.0,30.0,540.0,580.0,90.0,0,431.09
108.0,168.0,20.0,512.0,569.0,90.0,0,442.03
12.0,85.0,10.0,517.0,580.0,90.0,1,442.86
165.0,117.0,10.0,513.0,553.0,90.0,1,459.85
37.0,190.0,10.0,528.0,598.0,90.0,1,468.63
189.0,120.0,10.0,522.0,578.0,90.0,1,472.86
147.0,186.0,30.0,625.0,683.0,90.0,0,478.25
193.0,159.0,20.0,544.0,597.0,90.0,0,482.07
36.0,193.0,20.0,633.0,678.0,90.0,0,490.24
199.0,28.0,20.0,637.0,695.0,90.0,0,506.6
107.0,125.0,10.0,657.0,697.0,90.0,1,522.8
151.0,165.0,10.0,630.0,688.0,90.0,1,530.24
23.0,137.0,20.0,703.0,763.0,90.0,0,566.31
53.0,67.0,20.0,590.0,650.0,90.0,0,571.94
123.0,106.0,20.0,747.0,797.0,90.0,0,591.01
149.0,182.0,20.0,724.0,773.0,90.0,0,591.21
194.0,112.0,10.0,613.0,683.0,90.0,1,611.84
154.0,163.0,10.0,714.0,792.0,90.0,1,612.24
121.0,189.0,20.0,628.0,688.0,90.0,0,622.86
123.0,31.0,20.0,682.0,748.0,90.0,0,654.81
103.0,124.0,20.0,821.0,901.0,90.0,0,659.49
143.0,0.0,10.0,809.0,863.0,90.0,1,661.56
30.0,187.0,10.0,817.0,884.0,90.0,1,682.91
8.0,71.0,10.0,713.0,783.0,90.0,1,687.64
47.0,49.0,20.0,787.0,849.0,90.0,0,714.0
105.0,125.0,10.0,746.0,793.0,90.0,1,722.0
154.0,31.0,10.0,795.0,860.0,90.0,1,724.63
87.0,118.0,10.0,743.0,789.0,90.0,1,726.83
195.0,25.0,10.0,906.0,982.0,90.0,1,726.91
187.0,97.0,10.0,811.0,857.0,90.0,1,728.21
149.0,103.0,20.0,753.0,808.0,90.0,0,729.63
16.0,84.0,20.0,805.0,852.0,90.0,0,734.72
96.0,150.0,20.0,765.0,834.0,90.0,0,746.48
66.0,52.0,10.0,780.0,828.0,90.0,1,755.7
46.0,51.0,20.0,969.0,1031.0,90.0,0,793.35
64.0,52.0,20.0,865.0,926.0,90.0,0,799.55
87.0,117.0,10.0,832.0,881.0,90.0,1,803.78
7.0,151.0,20.0,808.0,867.0,90.0,0,804.08
119.0,37.0,20.0,874.0,931.0,90.0,0,807.18
186.0,96.0,20.0,895.0,955.0,90.0,0,815.92
78.0,184.0,20.0,993.0,1055.0,90.0,0,827.85
180.0,93.0,10.0,1072.0,1151.0,90.0,1,944.46
122.0,14.0,20.0,1087.0,1155.0,90.0,0,981.15
137.0,4.0,10.0,1091.0,1146.0,90.0,1,1036.15
66.0,58.0,20.0,1145.0,1203.0,90.0,0,1136.55
