x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,1501.0,0.0,1,0.0
6.0,67.0,10.0,99.0,607.0,90.0,1,0.43
117.0,95.0,10.0,17.0,476.0,90.0,1,2.48
103.0,130.0,20.0,175.0,620.0,90.0,0,9.43
190.0,28.0,20.0,115.0,569.0,90.0,0,11.3
96.0,128.0,30.0,28.0,500.0,90.0,0,14.41
17.0,93.0,20.0,83.0,533.0,90.0,0,16.75
99.0,144.0,10.0,44.0,568.0,90.0,1,19.6
121.0,115.0,20.0,25.0,409.0,90.0,0,24.61
174.0,128.0,20.0,79.0,509.0,90.0,0,25.67
60.0,58.0,20.0,58.0,483.0,90.0,0,26.41
120.0,11.0,10.0,91.0,578.0,90.0,1,26.88
179.0,141.0,20.0,113.0,434.0,90.0,0,27.8
164.0,113.0,20.0,65.0,497.0,90.0,0,27.81
103.0,70.0,10.0,30.0,523.0,90.0,1,27.88
96.0,147.0,10.0,47.0,759.0,90.0,1,36.96
118.0,192.0,30.0,93.0,571.0,90.0,0,39.36
197.0,80.0,10.0,99.0,509.0,90.0,1,41.1
10.0,67.0,30.0,95.0,447.0,90.0,0,41.57
29.0,139.0,10.0,81.0,572.0,90.0,1,42.75
87.0,191.0,10.0,91.0,566.0,90.0,1,46.47
10.0,153.0,20.0,105.0,647.0,90.0,0,47.7
88.0,165.0,30.0,66.0,626.0,90.0,0,50.47
117.0,193.0,30.0,94.0,561.0,90.0,0,50.69
89.0,161.0,10.0,61.0,651.0,90.0,1,59.81
151.0,167.0,10.0,84.0,700.0,90.0,1,60.74
187.0,112.0,30.0,87.0,653.0,90.0,0,64.73
159.0,160.0,20.0,84.0,497.0,90.0,0,66.14
39.0,56.0,10.0,75.0,497.0,90.0,1,67.55
77.0,115.0,20.0,190.0,595.0,90.0,0,67.66
152.0,168.0,20.0,85.0,586.0,90.0,0,69.26
173.0,55.0,20.0,85.0,593.0,90.0,0,73.0
39.0,58.0,30.0,74.0,471.0,90.0,0,73.58
3.0,75.0,10.0,243.0,695.0,90.0,1,73.6
176.0,173.0,20.0,105.0,454.0,90.0,0,75.62
188.0,125.0,10.0,190.0,719.0,90.0,1,76.32
48.0,30.0,50.0,87.0,625.0,90.0,0,80.88
189.0,151.0,30.0,102.0,774.0,90.0,0,81.21
151.0,99.0,10.0,174.0,652.0,90.0,1,84.85
140.0,181.0,20.0,90.0,579.0,90.0,0,86.26
181.0,172.0,10.0,112.0,656.0,90.0,1,92.19
146.0,11.0,10.0,100.0,537.0,90.0,1,92.61
144.0,189.0,30.0,173.0,570.0,90.0,0,92.85
197.0,79.0,10.0,99.0,733.0,90.0,1,96.07
187.0,92.0,20.0,113.0,615.0,90.0,0,96.63
194.0,149.0,20.0,106.0,653.0,90.0,0,97.07
192.0,151.0,10.0,132.0,629.0,90.0,1,113.74
104.0,68.0,10.0,136.0,658.0,90.0,1,129.86
90.0,161.0,10.0,293.0,584.0,90.0,1,135.12
189.0,120.0,10.0,275.0,826.0,90.0,1,162.41
190.0,154.0,30.0,221.0,727.0,90.0,0,165.2
140.0,4.0,10.0,231.0,701.0,90.0,1,169.42
165.0,117.0,10.0,274.0,791.0,90.0,1,170.6
117.0,91.0,20.0,265.0,693.0,90.0,0,178.8
108.0,168.0,20.0,250.0,831.0,90.0,0,195.21
37.0,190.0,10.0,274.0,852.0,90.0,1,219.01
123.0,121.0,20.0,236.0,734.0,90.0,0,230.81
62.0,50.0,20.0,242.0,799.0,90.0,0,234.92
8.0,74.0,20.0,341.0,788.0,90.0,0,236.18
53.0,67.0,20.0,377.0,863.0,90.0,0,247.44
12.0,85.0,10.0,318.0,779.0,90.0,1,273.36
36.0,193.0,20.0,436.0,876.0,90.0,0,284.34
121.0,189.0,20.0,448.0,869.0,90.0,0,285.09
12.0,156.0,30.0,363.0,757.0,90.0,0,297.58
93.0,13.0,30.0,368.0,752.0,90.0,0,310.75
123.0,106.0,20.0,453.0,1092.0,90.0,0,310.94
194.0,112.0,10.0,381.0,914.0,90.0,1,320.69
193.0,159.0,20.0,351.0,789.0,90.0,0,331.41
149.0,182.0,20.0,451.0,1046.0,90.0,0,342.09
123.0,31.0,20.0,476.0,955.0,90.0,0,364.49
149.0,103.0,20.0,519.0,1041.0,90.0,0,372.88
7.0,151.0,20.0,548.0,1127.0,90.0,0,382.17
151.0,165.0,10.0,430.0,889.0,90.0,1,383.61
143.0,0.0,10.0,568.0,1105.0,90.0,1,391.6
30.0,187.0,10.0,560.0,1141.0,90.0,1,392.45
147.0,186.0,30.0,462.0,847.0,90.0,0,417.09
8.0,71.0,10.0,493.0,1003.0,90.0,1,424.62
154.0,163.0,10.0,519.0,986.0,90.0,1,431.21
199.0,28.0,20.0,453.0,880.0,90.0,0,435.29
87.0,118.0,10.0,538.0,993.0,90.0,1,436.19
47.0,49.0,20.0,546.0,1091.0,90.0,0,449.73
107.0,125.0,10.0,504.0,850.0,90.0,1,461.69
96.0,150.0,20.0,528.0,1071.0,90.0,0,493.53
103.0,124.0,20.0,640.0,1082.0,90.0,0,495.55
23.0,137.0,20.0,565.0,900.0,90.0,0,496.32
16.0,84.0,20.0,575.0,1081.0,90.0,0,509.94
154.0,31.0,10.0,687.0,968.0,90.0,1,511.7
105.0,125.0,10.0,578.0,960.0,90.0,1,536.38
187.0,97.0,10.0,625.0,1043.0,90.0,1,551.98
119.0,37.0,20.0,686.0,1120.0,90.0,0,566.27
