x,y,demand,open,close,servicetime,drone_serve,time,profit,type
70.0,70.0,0.0,0.0,634.0,0.0,1,0.0,1.3099249374551372,0.0
81.0,57.0,8.0,17.0,27.0,10.0,1,0.04,6.195420966516616,0.0
98.46945069828914,107.72336184255504,39.73221003992323,13.0,23.0,10.0,1,0.83,6.485953885635255,1.0
16.63292921928896,73.78698265609702,10.696735705261885,9.0,19.0,10.0,0,1.93,10.990262176656536,1.0
107.0,77.0,34.0,37.0,47.0,10.0,0,4.26,2.196738906531319,0.0
65.0,80.0,20.0,11.0,21.0,10.0,0,6.56,3.285625496991032,0.0
78.0,63.0,19.0,10.0,20.0,10.0,0,7.26,4.921628128513017,0.0
49.52130974992162,55.69212993512408,32.50263211088446,31.0,41.0,10.0,0,7.46,7.17406538875881,1.0
94.98883273255436,17.599936406458955,13.738974951092583,28.0,38.0,10.0,0,7.72,7.229681151511743,1.0
99.0,34.0,9.0,86.0,96.0,10.0,1,8.14,7.524296805877922,0.0
136.70582961156384,56.692258245892624,16.82160328299452,45.0,55.0,10.0,0,8.17,6.948322895468351,1.0
120.0,60.0,18.0,64.0,74.0,10.0,0,8.21,11.101471270163964,0.0
127.89094584088049,77.01342538829365,40.752190575716824,93.0,103.0,10.0,1,8.22,8.090491532742504,1.0
90.0,44.0,6.0,62.0,72.0,10.0,1,8.96,6.866823666081778,0.0
102.0,52.0,15.0,169.0,179.0,10.0,0,9.61,2.0734601300641193,0.0
54.0,33.0,20.0,40.0,50.0,10.0,0,9.81,5.244821008398017,0.0
85.0,75.0,37.0,21.0,31.0,10.0,0,12.48,7.6160026077548935,0.0
44.0,116.0,27.0,63.0,73.0,10.0,0,16.03,3.8932533438738917,0.0
120.0,22.0,39.0,124.0,134.0,10.0,0,16.54,5.592902724175989,0.0
36.26172943078819,132.70097250537415,19.82376782668202,21.0,31.0,10.0,0,17.44,10.043869498015999,1.0
11.11255135250093,21.685293800741047,31.188853824431803,67.0,77.0,10.0,1,17.57,1.3205040316469203,1.0
81.11034857186192,105.9742296188065,23.643742438703562,24.0,34.0,10.0,0,17.95,5.783667627701923,1.0
58.06254560200029,33.698524410805696,32.847930809526005,63.0,73.0,10.0,0,19.91,3.963657822701231,1.0
27.307828025197765,133.98085465394905,13.646717449145175,30.0,40.0,10.0,0,20.22,2.674183853708763,1.0
91.92731387867333,83.27307847773932,37.706475931490594,190.0,200.0,10.0,0,20.87,3.1721167260139085,1.0
86.0,40.0,22.0,34.0,44.0,10.0,0,22.65,2.3983770390406445,0.0
24.12842901630205,60.58961890645742,23.603663014107195,71.0,81.0,10.0,1,22.68,4.619492367014609,1.0
89.0,39.0,23.0,36.0,46.0,10.0,0,26.17,4.5635871691574454,0.0
28.0,62.0,23.0,206.0,216.0,10.0,0,26.91,2.452567128955279,0.0
50.504436603138814,48.55555704807177,13.29391863696356,58.0,68.0,10.0,1,29.14,8.253439020769786,1.0
29.0,60.0,14.0,42.0,52.0,10.0,0,30.05,2.4992984313381363,0.0
125.0,68.0,20.0,202.0,212.0,10.0,0,30.05,7.646275433800863,0.0
116.0,13.0,5.0,73.0,83.0,10.0,1,31.59,3.294398467930508,0.0
116.0,105.0,23.0,154.0,164.0,10.0,0,31.86,4.736764195947402,0.0
60.0,23.0,16.0,64.0,74.0,10.0,0,32.54,12.511312782265989,0.0
12.0,48.0,4.0,68.0,78.0,10.0,1,32.73,1.0109278821911007,0.0
132.0,133.0,24.0,150.0,160.0,10.0,0,33.15,2.482303963654071,0.0
103.0,44.0,12.0,42.0,52.0,10.0,0,33.42,10.097209986979143,0.0
111.65033741212406,28.27755542082343,1.6425437598764514,41.0,51.0,10.0,0,34.64,1.8356295832883758,1.0
113.0,35.0,9.0,60.0,70.0,10.0,1,40.33,4.251111154805274,0.0
42.0,29.0,12.0,70.0,80.0,10.0,0,41.28,10.502750289128901,0.0
104.0,32.0,18.0,145.0,155.0,10.0,0,42.37,6.3687345167898,0.0
96.43327989510321,100.02967454991116,0.5679562140286348,110.0,120.0,10.0,0,43.36,3.0564905464085013,1.0
137.0,7.0,40.0,166.0,176.0,10.0,0,48.38,22.669426821855517,0.0
116.0,22.0,32.0,148.0,158.0,10.0,0,48.42,5.1701006682231,0.0
39.0,100.0,31.0,76.0,86.0,10.0,0,50.93,13.749961136670837,0.0
85.78291114289055,89.03554349136992,15.19475675895232,145.0,155.0,10.0,0,51.49,4.11355819326709,1.0
130.4540930340613,124.62173410436552,9.275118753065758,61.0,71.0,10.0,0,52.87,4.667283080029441,1.0
19.306315551689714,83.62736754319417,2.2651962931399896,55.0,65.0,10.0,0,54.71,7.352705043522273,1.0
92.0,22.0,18.0,200.0,210.0,10.0,0,55.74,4.397810716233218,0.0
97.35285953271868,23.772537390294623,23.772389698297154,206.0,216.0,10.0,0,55.89,4.986425412933252,1.0
18.191235547594662,95.59670920709493,42.5179285592906,186.0,196.0,10.0,1,59.93,5.428679338215828,1.0
20.819691482567503,123.03110571967717,18.16004836682927,240.0,250.0,10.0,0,61.32,4.4164619362372415,1.0
107.0,102.0,12.0,229.0,239.0,10.0,0,61.62,6.081740676933954,0.0
119.0,73.0,15.0,127.0,137.0,10.0,0,61.84,11.682117411461306,0.0
113.0,32.0,36.0,154.0,164.0,10.0,0,62.21,3.520581597029702,0.0
139.0,68.0,25.0,88.0,98.0,10.0,0,64.74,5.456534823670347,0.0
71.88679151935776,138.66473168909226,23.740855905776897,97.0,107.0,10.0,1,64.96,17.07796735160344,1.0
