x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,634.0,0.0,1,0.0
107.0,77.0,34.0,0.0,587.0,10.0,0,0.0
86.0,40.0,22.0,0.0,590.0,10.0,0,0.0
44.0,116.0,27.0,0.0,572.0,10.0,0,0.0
129.0,24.0,18.0,0.0,550.0,10.0,0,0.0
102.0,52.0,15.0,0.0,588.0,10.0,0,0.0
90.0,14.0,31.0,0.0,565.0,10.0,0,0.0
54.0,106.0,9.0,0.0,585.0,10.0,1,0.0
101.0,0.0,9.0,0.0,548.0,10.0,1,0.0
117.0,4.0,9.0,0.0,543.0,10.0,1,0.0
140.0,42.0,13.0,0.0,549.0,10.0,0,0.0
54.0,41.0,9.0,0.0,591.0,10.0,1,0.0
103.0,119.0,18.0,0.0,565.0,10.0,0,0.0
67.0,96.0,26.0,0.0,598.0,10.0,0,0.0
73.0,96.0,9.0,0.0,598.0,10.0,1,0.0
5.0,99.0,24.0,0.0,553.0,10.0,0,0.0
37.0,73.0,33.0,0.0,591.0,10.0,0,0.0
85.0,75.0,37.0,0.0,609.0,10.0,0,0.0
69.0,115.0,20.0,0.0,579.0,10.0,0,0.0
36.0,124.0,34.0,0.0,561.0,10.0,0,0.0
50.0,106.0,25.0,0.0,583.0,10.0,0,0.0
54.0,33.0,20.0,0.0,584.0,10.0,0,0.0
92.0,22.0,18.0,0.0,572.0,10.0,0,0.0
16.0,62.0,15.0,0.0,570.0,10.0,0,0.0
70.0,94.0,32.0,24.0,34.0,10.0,0,0.9
12.0,48.0,4.0,68.0,78.0,10.0,1,1.24
79.0,80.0,4.0,13.0,23.0,10.0,1,1.46
64.0,132.0,8.0,67.0,77.0,10.0,1,10.66
48.0,47.0,19.0,31.0,41.0,10.0,0,11.18
109.0,139.0,8.0,123.0,133.0,10.0,1,12.89
41.0,36.0,13.0,61.0,71.0,10.0,0,13.29
103.0,44.0,12.0,42.0,52.0,10.0,0,13.9
90.0,44.0,6.0,62.0,72.0,10.0,1,16.66
46.0,133.0,7.0,86.0,96.0,10.0,1,18.39
44.0,58.0,30.0,28.0,38.0,10.0,0,19.89
32.0,52.0,32.0,161.0,171.0,10.0,0,24.75
65.0,0.0,20.0,84.0,94.0,10.0,0,29.19
137.0,7.0,40.0,166.0,176.0,10.0,0,30.36
28.0,62.0,23.0,206.0,216.0,10.0,0,34.72
89.0,39.0,23.0,36.0,46.0,10.0,0,35.43
139.0,68.0,25.0,88.0,98.0,10.0,0,40.17
113.0,35.0,9.0,60.0,70.0,10.0,1,43.56
81.0,36.0,17.0,72.0,82.0,10.0,0,51.2
116.0,22.0,32.0,148.0,158.0,10.0,0,53.18
104.0,54.0,13.0,63.0,73.0,10.0,0,55.55
139.0,73.0,10.0,97.0,107.0,10.0,1,64.49
121.0,124.0,21.0,160.0,170.0,10.0,0,65.45
39.0,100.0,31.0,76.0,86.0,10.0,0,68.18
120.0,102.0,18.0,107.0,117.0,10.0,0,81.83
82.0,100.0,18.0,114.0,124.0,10.0,0,90.58
120.0,22.0,39.0,124.0,134.0,10.0,0,92.34
15.0,4.0,23.0,111.0,121.0,10.0,0,94.76
108.0,30.0,18.0,106.0,116.0,10.0,0,105.03
12.0,84.0,16.0,209.0,219.0,10.0,0,111.19
63.0,129.0,7.0,216.0,226.0,10.0,1,117.93
115.0,82.0,30.0,277.0,287.0,10.0,0,128.12
50.0,112.0,18.0,242.0,252.0,10.0,0,129.93
97.0,12.0,10.0,216.0,226.0,10.0,1,138.25
113.0,32.0,36.0,154.0,164.0,10.0,0,140.36
116.0,105.0,23.0,154.0,164.0,10.0,0,143.24
132.0,133.0,24.0,150.0,160.0,10.0,0,143.62
19.0,120.0,16.0,271.0,281.0,10.0,0,144.86
138.0,78.0,43.0,212.0,222.0,10.0,0,146.63
140.0,36.0,1.0,186.0,196.0,10.0,1,149.64
107.0,25.0,13.0,284.0,294.0,10.0,0,150.52
4.0,71.0,19.0,170.0,180.0,10.0,0,158.34
109.0,131.0,16.0,236.0,246.0,10.0,0,162.93
55.0,127.0,17.0,268.0,278.0,10.0,0,163.97
49.0,140.0,3.0,244.0,254.0,10.0,1,171.16
22.0,104.0,11.0,241.0,251.0,10.0,0,177.35
30.0,21.0,12.0,332.0,342.0,10.0,0,188.53
16.0,92.0,10.0,369.0,379.0,10.0,1,214.05
12.0,138.0,14.0,285.0,295.0,10.0,0,214.66
47.0,83.0,1.0,328.0,338.0,10.0,1,240.83
104.0,73.0,17.0,259.0,269.0,10.0,0,241.31
92.0,138.0,12.0,412.0,422.0,10.0,0,242.6
18.0,104.0,18.0,347.0,357.0,10.0,0,249.57
115.0,124.0,11.0,421.0,431.0,10.0,0,254.05
10.0,86.0,14.0,421.0,431.0,10.0,0,260.6
36.0,38.0,5.0,448.0,458.0,10.0,1,270.85
46.0,112.0,10.0,296.0,306.0,10.0,1,272.02
61.0,57.0,35.0,385.0,395.0,10.0,0,296.78
113.0,45.0,4.0,309.0,319.0,10.0,1,297.97
58.0,80.0,18.0,470.0,480.0,10.0,0,300.36
20.0,69.0,13.0,388.0,398.0,10.0,0,309.33
18.0,70.0,26.0,401.0,411.0,10.0,0,320.2
69.0,116.0,26.0,354.0,364.0,10.0,0,327.59
35.0,90.0,20.0,456.0,466.0,10.0,0,331.61
104.0,139.0,29.0,346.0,356.0,10.0,0,335.8
138.0,105.0,24.0,413.0,423.0,10.0,0,346.84
8.0,87.0,17.0,411.0,421.0,10.0,0,356.54
51.0,92.0,9.0,458.0,468.0,10.0,1,366.85
83.0,38.0,22.0,486.0,496.0,10.0,0,396.56
58.0,95.0,35.0,495.0,505.0,10.0,0,403.69
13.0,48.0,15.0,430.0,440.0,10.0,0,408.87
112.0,13.0,27.0,535.0,545.0,10.0,0,410.34
40.0,113.0,23.0,487.0,497.0,10.0,0,434.83
10.0,111.0,21.0,503.0,513.0,10.0,0,445.55
60.0,84.0,23.0,492.0,502.0,10.0,0,462.01
66.0,82.0,27.0,511.0,521.0,10.0,0,488.3
88.0,29.0,33.0,570.0,580.0,10.0,0,491.56
