x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,2535.0,0.0,1,0.0
42.0,29.0,12.0,180.0,420.0,10.0,0,1.91
85.0,75.0,37.0,15.0,255.0,10.0,0,3.79
78.0,63.0,19.0,10.0,250.0,10.0,0,7.47
54.0,33.0,20.0,41.0,281.0,10.0,0,7.76
79.0,72.0,22.0,9.0,249.0,10.0,0,8.25
81.0,57.0,8.0,17.0,257.0,10.0,1,9.3
82.0,103.0,15.0,79.0,319.0,10.0,0,11.07
29.0,60.0,14.0,49.0,289.0,10.0,0,17.22
86.0,40.0,22.0,34.0,274.0,10.0,0,19.31
78.0,111.0,22.0,47.0,287.0,10.0,0,19.49
103.0,44.0,12.0,48.0,288.0,10.0,0,21.26
107.0,77.0,34.0,37.0,277.0,10.0,0,23.98
44.0,58.0,30.0,28.0,268.0,10.0,0,24.75
48.0,47.0,19.0,31.0,271.0,10.0,0,27.25
90.0,44.0,6.0,149.0,389.0,10.0,1,70.31
44.0,116.0,27.0,152.0,392.0,10.0,0,92.44
104.0,54.0,13.0,150.0,390.0,10.0,0,99.29
12.0,48.0,4.0,172.0,412.0,10.0,1,113.68
64.0,132.0,8.0,170.0,410.0,10.0,1,118.31
114.0,109.0,16.0,249.0,489.0,10.0,0,125.45
41.0,36.0,13.0,146.0,386.0,10.0,0,137.57
39.0,100.0,31.0,204.0,444.0,10.0,0,163.4
99.0,34.0,9.0,243.0,483.0,10.0,1,221.44
139.0,68.0,25.0,253.0,493.0,10.0,0,233.89
33.0,117.0,20.0,316.0,556.0,10.0,0,251.55
120.0,22.0,39.0,396.0,636.0,10.0,0,255.04
32.0,6.0,11.0,320.0,560.0,10.0,0,258.15
140.0,42.0,13.0,342.0,582.0,10.0,0,258.64
139.0,73.0,10.0,288.0,528.0,10.0,1,282.39
137.0,137.0,27.0,339.0,579.0,10.0,0,302.93
104.0,32.0,18.0,479.0,719.0,10.0,0,347.77
113.0,32.0,36.0,516.0,756.0,10.0,0,367.43
109.0,139.0,8.0,392.0,632.0,10.0,1,383.79
121.0,124.0,21.0,539.0,779.0,10.0,0,411.82
132.0,133.0,24.0,499.0,739.0,10.0,0,413.75
34.0,20.0,15.0,542.0,782.0,10.0,0,468.07
102.0,52.0,15.0,576.0,816.0,10.0,0,481.25
137.0,7.0,40.0,563.0,803.0,10.0,0,498.35
137.0,101.0,12.0,617.0,857.0,10.0,0,501.93
73.0,96.0,9.0,604.0,844.0,10.0,1,519.06
32.0,52.0,32.0,544.0,784.0,10.0,0,535.74
98.0,4.0,20.0,651.0,891.0,10.0,0,565.98
37.0,138.0,5.0,779.0,1019.0,10.0,1,645.08
63.0,129.0,7.0,765.0,1005.0,10.0,1,683.13
107.0,102.0,12.0,817.0,1057.0,10.0,0,685.1
69.0,115.0,20.0,801.0,1041.0,10.0,0,690.54
22.0,104.0,11.0,865.0,1105.0,10.0,0,739.08
133.0,130.0,13.0,829.0,1069.0,10.0,0,748.54
105.0,2.0,1.0,835.0,1075.0,10.0,1,756.16
