x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,2535.0,0.0,1,0.0
29.0,60.0,14.0,0.0,2483.0,10.0,0,0.0
30.0,57.0,20.0,0.0,2483.0,10.0,0,0.0
137.0,137.0,27.0,0.0,2431.0,10.0,0,0.0
69.0,116.0,26.0,0.0,2479.0,10.0,0,0.0
121.0,123.0,9.0,0.0,2452.0,10.0,1,0.0
20.0,69.0,13.0,0.0,2475.0,10.0,0,0.0
37.0,138.0,5.0,0.0,2450.0,10.0,1,0.0
17.0,138.0,8.0,0.0,2439.0,10.0,1,0.0
137.0,7.0,40.0,0.0,2434.0,10.0,0,0.0
22.0,104.0,11.0,0.0,2467.0,10.0,0,0.0
133.0,130.0,13.0,0.0,2438.0,10.0,0,0.0
39.0,13.0,20.0,0.0,2461.0,10.0,0,0.0
95.0,135.0,27.0,0.0,2456.0,10.0,0,0.0
78.0,63.0,19.0,0.0,2515.0,10.0,0,0.0
104.0,32.0,18.0,0.0,2475.0,10.0,0,0.0
79.0,72.0,22.0,0.0,2516.0,10.0,0,0.0
120.0,14.0,20.0,0.0,2450.0,10.0,0,0.0
10.0,86.0,14.0,0.0,2463.0,10.0,0,0.0
140.0,42.0,13.0,0.0,2450.0,10.0,0,0.0
121.0,124.0,21.0,0.0,2451.0,10.0,0,0.0
64.0,132.0,8.0,0.0,2463.0,10.0,1,0.0
37.0,79.0,5.0,0.0,2491.0,10.0,1,0.0
139.0,73.0,10.0,0.0,2456.0,10.0,1,0.0
90.0,44.0,6.0,0.0,2493.0,10.0,1,0.0
120.0,52.0,20.0,0.0,2472.0,10.0,0,0.0
113.0,32.0,36.0,0.0,2468.0,10.0,0,0.0
107.0,102.0,12.0,0.0,2477.0,10.0,0,0.0
132.0,133.0,24.0,0.0,2437.0,10.0,0,0.0
106.0,10.0,13.0,0.0,2456.0,10.0,0,0.0
41.0,36.0,13.0,0.0,2481.0,10.0,0,0.0
44.0,58.0,30.0,0.0,2497.0,10.0,0,0.0
42.0,29.0,12.0,0.0,2476.0,10.0,0,0.0
37.0,125.0,10.0,0.0,2461.0,10.0,1,0.0
59.0,115.0,26.0,0.0,2479.0,10.0,0,0.0
105.0,2.0,1.0,0.0,2449.0,10.0,1,0.0
107.0,77.0,34.0,0.0,2488.0,10.0,0,0.0
84.0,88.0,16.0,0.0,2503.0,10.0,0,0.0
13.0,48.0,15.0,0.0,2464.0,10.0,0,0.0
86.0,40.0,22.0,0.0,2491.0,10.0,0,0.0
69.0,115.0,20.0,0.0,2480.0,10.0,0,0.0
32.0,52.0,32.0,0.0,2483.0,10.0,0,0.0
98.0,4.0,20.0,0.0,2454.0,10.0,0,0.0
10.0,111.0,21.0,0.0,2453.0,10.0,0,0.0
82.0,103.0,15.0,0.0,2490.0,10.0,0,0.0
60.0,84.0,23.0,0.0,2508.0,10.0,0,0.0
89.0,24.0,15.0,0.0,2476.0,10.0,0,0.0
64.0,138.0,15.0,0.0,2457.0,10.0,0,0.0
13.0,129.0,25.0,0.0,2443.0,10.0,0,0.0
83.0,12.0,29.0,0.0,2466.0,10.0,0,0.0
16.0,92.0,10.0,0.0,2467.0,10.0,1,0.0
56.0,139.0,18.0,0.0,2455.0,10.0,0,0.0
27.0,104.0,1.0,0.0,2471.0,10.0,1,0.0
103.0,44.0,12.0,0.0,2483.0,10.0,0,0.0
73.0,96.0,9.0,0.0,2499.0,10.0,1,0.0
71.0,70.0,9.0,0.0,2524.0,10.0,1,0.0
44.0,116.0,27.0,0.0,2473.0,10.0,0,0.0
39.0,100.0,31.0,0.0,2482.0,10.0,0,0.0
104.0,73.0,17.0,0.0,2491.0,10.0,0,0.0
139.0,68.0,25.0,0.0,2456.0,10.0,0,0.0
88.0,29.0,33.0,0.0,2481.0,10.0,0,0.0
47.0,83.0,1.0,0.0,2499.0,10.0,1,0.0
109.0,131.0,16.0,0.0,2453.0,10.0,0,0.0
85.0,75.0,37.0,0.0,2510.0,10.0,0,0.0
99.0,34.0,9.0,0.0,2479.0,10.0,1,0.0
86.0,80.0,21.0,0.0,2507.0,10.0,0,0.0
34.0,20.0,15.0,0.0,2464.0,10.0,0,0.0
114.0,109.0,16.0,0.0,2467.0,10.0,0,0.0
102.0,52.0,15.0,0.0,2489.0,10.0,0,0.0
34.0,72.0,21.0,0.0,2489.0,10.0,0,0.0
33.0,117.0,20.0,0.0,2466.0,10.0,0,0.0
63.0,129.0,7.0,0.0,2466.0,10.0,1,0.0
54.0,106.0,9.0,0.0,2486.0,10.0,1,0.0
70.0,83.0,23.0,0.0,2512.0,10.0,0,0.0
12.0,48.0,4.0,0.0,2463.0,10.0,1,0.0
33.0,0.0,20.0,0.0,2446.0,10.0,0,0.0
54.0,33.0,20.0,41.0,281.0,10.0,0,4.6
81.0,57.0,8.0,17.0,257.0,10.0,1,11.6
104.0,54.0,13.0,150.0,390.0,10.0,0,20.84
48.0,47.0,19.0,31.0,271.0,10.0,0,22.2
78.0,111.0,22.0,47.0,287.0,10.0,0,36.28
109.0,139.0,8.0,392.0,632.0,10.0,1,303.29
32.0,6.0,11.0,320.0,560.0,10.0,0,307.64
120.0,22.0,39.0,396.0,636.0,10.0,0,367.26
137.0,101.0,12.0,617.0,857.0,10.0,0,514.76
38.0,122.0,13.0,876.0,1116.0,10.0,0,801.08
46.0,112.0,10.0,1084.0,1324.0,10.0,1,960.45
107.0,25.0,13.0,1035.0,1275.0,10.0,0,991.9
103.0,77.0,17.0,1102.0,1342.0,10.0,0,1087.47
50.0,106.0,25.0,1221.0,1461.0,10.0,0,1141.79
103.0,119.0,18.0,1276.0,1516.0,10.0,0,1169.48
18.0,104.0,18.0,1287.0,1527.0,10.0,0,1196.98
