x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,1351.0,0.0,1,0.0
89.0,73.0,10.0,19.0,123.0,90.0,1,2.66
95.0,35.0,10.0,144.0,305.0,90.0,1,3.46
74.0,93.0,20.0,23.0,152.0,90.0,0,4.35
84.0,99.0,20.0,32.0,175.0,90.0,0,5.68
103.0,69.0,30.0,33.0,165.0,90.0,0,9.03
26.0,105.0,40.0,94.0,200.0,90.0,0,9.75
21.0,48.0,10.0,53.0,197.0,90.0,1,20.47
129.0,9.0,10.0,84.0,231.0,90.0,1,24.65
87.0,39.0,20.0,35.0,137.0,90.0,0,27.11
28.0,99.0,10.0,51.0,187.0,90.0,1,28.74
109.0,71.0,20.0,73.0,186.0,90.0,0,39.92
85.0,106.0,20.0,166.0,273.0,90.0,0,44.97
1.0,34.0,20.0,77.0,193.0,90.0,0,49.9
24.0,26.0,20.0,194.0,296.0,90.0,0,58.4
25.0,26.0,20.0,87.0,221.0,90.0,0,61.56
74.0,99.0,20.0,172.0,247.0,90.0,0,62.04
101.0,96.0,10.0,67.0,194.0,90.0,1,64.91
8.0,138.0,30.0,206.0,345.0,90.0,0,65.04
109.0,131.0,20.0,72.0,194.0,90.0,0,68.72
112.0,71.0,20.0,144.0,300.0,90.0,0,70.31
97.0,28.0,20.0,92.0,189.0,90.0,0,72.11
62.0,58.0,20.0,137.0,265.0,90.0,0,72.35
2.0,28.0,10.0,123.0,224.0,90.0,1,74.05
43.0,135.0,10.0,206.0,303.0,90.0,1,74.1
10.0,137.0,30.0,105.0,261.0,90.0,0,76.52
93.0,75.0,30.0,150.0,267.0,90.0,0,82.95
115.0,134.0,30.0,113.0,226.0,90.0,0,84.44
121.0,112.0,20.0,188.0,309.0,90.0,0,100.57
102.0,104.0,20.0,156.0,302.0,90.0,0,108.57
21.0,115.0,10.0,280.0,401.0,90.0,1,115.25
1.0,24.0,10.0,289.0,430.0,90.0,1,124.37
17.0,43.0,10.0,175.0,308.0,90.0,1,146.18
63.0,50.0,10.0,330.0,449.0,90.0,1,167.77
113.0,71.0,10.0,265.0,362.0,90.0,1,179.54
6.0,135.0,40.0,293.0,445.0,90.0,0,187.63
8.0,124.0,10.0,205.0,323.0,90.0,1,190.09
135.0,3.0,20.0,219.0,331.0,90.0,0,197.44
119.0,136.0,30.0,294.0,424.0,90.0,0,200.67
86.0,36.0,20.0,349.0,479.0,90.0,0,215.08
43.0,140.0,10.0,380.0,499.0,90.0,1,222.88
4.0,125.0,30.0,306.0,411.0,90.0,0,233.44
98.0,70.0,10.0,429.0,548.0,90.0,1,249.94
21.0,25.0,20.0,363.0,494.0,90.0,0,253.03
113.0,69.0,20.0,345.0,466.0,90.0,0,261.64
99.0,28.0,30.0,360.0,475.0,90.0,0,264.94
104.0,106.0,20.0,351.0,474.0,90.0,0,265.75
61.0,48.0,20.0,419.0,546.0,90.0,0,270.43
135.0,0.0,10.0,309.0,426.0,90.0,1,291.06
25.0,80.0,20.0,362.0,458.0,90.0,0,300.15
18.0,38.0,30.0,527.0,692.0,90.0,0,348.91
134.0,31.0,20.0,475.0,600.0,90.0,0,375.06
78.0,92.0,30.0,517.0,648.0,90.0,0,391.52
98.0,31.0,20.0,456.0,565.0,90.0,0,391.55
80.0,97.0,10.0,405.0,569.0,90.0,1,391.88
100.0,106.0,10.0,525.0,667.0,90.0,1,399.08
137.0,3.0,20.0,481.0,623.0,90.0,0,407.07
86.0,37.0,10.0,448.0,561.0,90.0,1,411.93
112.0,67.0,10.0,438.0,558.0,90.0,1,412.22
92.0,107.0,30.0,439.0,557.0,90.0,0,413.29
103.0,34.0,30.0,542.0,671.0,90.0,0,429.89
17.0,37.0,30.0,457.0,579.0,90.0,0,446.61
94.0,70.0,20.0,510.0,656.0,90.0,0,449.15
36.0,135.0,10.0,578.0,688.0,90.0,1,456.0
4.0,28.0,10.0,578.0,699.0,90.0,1,461.26
127.0,112.0,20.0,569.0,663.0,90.0,0,498.47
30.0,79.0,20.0,528.0,664.0,90.0,0,508.89
59.0,52.0,20.0,518.0,637.0,90.0,0,513.41
10.0,134.0,10.0,610.0,697.0,90.0,1,515.77
1.0,109.0,10.0,580.0,715.0,90.0,1,516.2
110.0,66.0,10.0,617.0,742.0,90.0,1,516.73
137.0,6.0,10.0,606.0,684.0,90.0,1,520.98
103.0,111.0,20.0,636.0,750.0,90.0,0,528.11
32.0,106.0,10.0,578.0,680.0,90.0,1,532.09
94.0,72.0,20.0,597.0,753.0,90.0,0,535.96
57.0,53.0,10.0,620.0,718.0,90.0,1,538.13
94.0,73.0,10.0,710.0,822.0,90.0,1,540.62
59.0,56.0,20.0,686.0,839.0,90.0,0,551.45
127.0,108.0,10.0,654.0,766.0,90.0,1,566.27
33.0,78.0,20.0,731.0,829.0,90.0,0,571.43
32.0,79.0,20.0,637.0,739.0,90.0,0,584.09
94.0,105.0,10.0,635.0,750.0,90.0,1,591.44
4.0,30.0,40.0,679.0,783.0,90.0,0,634.73
118.0,131.0,20.0,762.0,877.0,90.0,0,636.94
57.0,59.0,10.0,799.0,915.0,90.0,1,652.39
34.0,104.0,10.0,659.0,785.0,90.0,1,655.03
9.0,114.0,20.0,851.0,1006.0,90.0,0,697.2
121.0,110.0,30.0,840.0,952.0,90.0,0,706.56
125.0,108.0,20.0,733.0,871.0,90.0,0,718.07
29.0,28.0,10.0,842.0,948.0,90.0,1,718.45
30.0,27.0,10.0,743.0,865.0,90.0,1,722.08
99.0,112.0,20.0,820.0,937.0,90.0,0,755.35
116.0,132.0,10.0,853.0,970.0,90.0,1,758.25
34.0,82.0,10.0,923.0,1006.0,90.0,1,771.74
61.0,59.0,20.0,888.0,1014.0,90.0,0,773.14
34.0,79.0,10.0,804.0,938.0,90.0,1,779.36
90.0,104.0,20.0,833.0,921.0,90.0,0,821.34
99.0,108.0,20.0,913.0,1031.0,90.0,0,834.16
90.0,101.0,10.0,905.0,1036.0,90.0,1,883.23
35.0,123.0,20.0,1090.0,1198.0,90.0,0,1012.23
32.0,128.0,20.0,1065.0,1137.0,90.0,0,1056.74
