x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,634.0,0.0,1,0.0
86.0,40.0,22.0,34.0,201.0,10.0,0,1.83
109.0,139.0,8.0,79.0,250.0,10.0,1,2.06
82.0,100.0,18.0,61.0,177.0,10.0,0,4.8
113.0,32.0,36.0,86.0,233.0,10.0,0,5.06
85.0,75.0,37.0,15.0,171.0,10.0,0,6.98
116.0,22.0,32.0,106.0,199.0,10.0,0,10.42
79.0,80.0,4.0,13.0,142.0,10.0,1,10.59
54.0,33.0,20.0,40.0,149.0,10.0,0,11.82
49.0,140.0,3.0,178.0,320.0,10.0,1,12.31
89.0,39.0,23.0,36.0,206.0,10.0,0,13.48
120.0,22.0,39.0,69.0,207.0,10.0,0,14.54
81.0,36.0,17.0,35.0,165.0,10.0,0,15.78
48.0,47.0,19.0,31.0,163.0,10.0,0,19.17
116.0,105.0,23.0,123.0,195.0,10.0,0,19.36
90.0,44.0,6.0,32.0,143.0,10.0,1,22.08
70.0,94.0,32.0,24.0,127.0,10.0,0,23.0
64.0,132.0,8.0,62.0,144.0,10.0,1,24.49
104.0,54.0,13.0,37.0,155.0,10.0,0,25.23
44.0,58.0,30.0,28.0,144.0,10.0,0,25.24
39.0,100.0,31.0,43.0,212.0,10.0,0,29.86
107.0,77.0,34.0,37.0,197.0,10.0,0,30.46
120.0,102.0,18.0,68.0,156.0,10.0,0,30.97
103.0,44.0,12.0,42.0,157.0,10.0,0,31.25
109.0,131.0,16.0,168.0,314.0,10.0,0,33.18
12.0,48.0,4.0,62.0,164.0,10.0,1,33.28
41.0,36.0,13.0,44.0,153.0,10.0,0,33.83
132.0,133.0,24.0,88.0,231.0,10.0,0,37.24
108.0,30.0,18.0,77.0,145.0,10.0,0,37.55
140.0,36.0,1.0,124.0,257.0,10.0,1,39.72
44.0,116.0,27.0,52.0,144.0,10.0,0,39.78
102.0,52.0,15.0,106.0,242.0,10.0,0,44.27
139.0,73.0,10.0,69.0,137.0,10.0,1,45.4
113.0,35.0,9.0,55.0,136.0,10.0,1,47.23
139.0,68.0,25.0,69.0,200.0,10.0,0,49.69
140.0,42.0,13.0,75.0,216.0,10.0,0,49.87
50.0,112.0,18.0,188.0,305.0,10.0,0,52.29
