x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,3598.0,0.0,1,0.0
63.0,103.0,20.0,33.0,913.0,90.0,0,0.66
77.0,15.0,10.0,55.0,935.0,90.0,1,2.61
76.0,65.0,40.0,7.0,887.0,90.0,0,5.66
60.0,66.0,30.0,10.0,890.0,90.0,0,7.44
60.0,111.0,10.0,66.0,946.0,90.0,1,16.24
47.0,36.0,20.0,41.0,921.0,90.0,0,28.29
91.0,91.0,10.0,64.0,944.0,90.0,1,28.85
54.0,102.0,20.0,35.0,915.0,90.0,0,30.16
26.0,24.0,20.0,63.0,943.0,90.0,0,32.83
94.0,18.0,30.0,57.0,937.0,90.0,0,35.35
23.0,22.0,20.0,67.0,947.0,90.0,0,42.78
16.0,90.0,20.0,57.0,937.0,90.0,0,52.98
45.0,68.0,30.0,61.0,941.0,90.0,0,60.66
17.0,25.0,10.0,94.0,974.0,90.0,1,73.53
100.0,5.0,20.0,308.0,1188.0,90.0,0,132.7
49.0,70.0,20.0,156.0,1036.0,90.0,0,151.5
103.0,12.0,20.0,211.0,1091.0,90.0,0,172.55
15.0,23.0,30.0,187.0,1067.0,90.0,0,181.68
62.0,128.0,20.0,353.0,1233.0,90.0,0,185.45
98.0,75.0,10.0,363.0,1243.0,90.0,1,197.17
48.0,72.0,20.0,248.0,1128.0,90.0,0,198.15
104.0,82.0,30.0,264.0,1144.0,90.0,0,244.41
66.0,131.0,10.0,448.0,1328.0,90.0,1,303.55
20.0,108.0,10.0,379.0,1259.0,90.0,1,317.42
12.0,33.0,10.0,471.0,1351.0,90.0,1,351.27
14.0,107.0,20.0,475.0,1355.0,90.0,0,417.75
44.0,82.0,20.0,442.0,1322.0,90.0,0,424.29
15.0,30.0,20.0,565.0,1445.0,90.0,0,463.77
101.0,68.0,10.0,557.0,1437.0,90.0,1,515.38
11.0,100.0,20.0,573.0,1453.0,90.0,0,518.01
111.0,78.0,10.0,661.0,1541.0,90.0,1,518.94
67.0,123.0,20.0,546.0,1426.0,90.0,0,538.92
21.0,28.0,40.0,662.0,1542.0,90.0,0,562.17
41.0,64.0,20.0,663.0,1543.0,90.0,0,589.98
66.0,117.0,30.0,642.0,1522.0,90.0,0,629.33
116.0,10.0,20.0,796.0,1676.0,90.0,0,644.34
44.0,62.0,30.0,757.0,1637.0,90.0,0,648.09
25.0,31.0,20.0,757.0,1637.0,90.0,0,714.69
70.0,113.0,30.0,941.0,1821.0,90.0,0,778.09
27.0,32.0,20.0,849.0,1729.0,90.0,0,806.66
117.0,55.0,20.0,974.0,1854.0,90.0,0,816.12
112.0,3.0,10.0,985.0,1865.0,90.0,1,938.61
49.0,48.0,10.0,1043.0,1923.0,90.0,1,939.18
25.0,46.0,20.0,953.0,1833.0,90.0,0,945.52
7.0,113.0,10.0,1061.0,1941.0,90.0,1,966.99
27.0,44.0,20.0,1046.0,1926.0,90.0,0,1009.31
10.0,118.0,20.0,1156.0,2036.0,90.0,0,1012.24
112.0,2.0,20.0,1076.0,1956.0,90.0,0,1021.21
56.0,56.0,40.0,1143.0,2023.0,90.0,0,1044.77
29.0,36.0,20.0,1144.0,2024.0,90.0,0,1083.69
60.0,52.0,20.0,1239.0,2119.0,90.0,0,1112.17
77.0,117.0,30.0,1222.0,2102.0,90.0,0,1131.59
96.0,55.0,20.0,1269.0,2149.0,90.0,0,1150.78
6.0,121.0,20.0,1251.0,2131.0,90.0,0,1155.95
38.0,16.0,10.0,1256.0,2136.0,90.0,1,1168.21
131.0,4.0,40.0,1277.0,2157.0,90.0,0,1251.6
4.0,137.0,30.0,1358.0,2238.0,90.0,0,1273.0
86.0,124.0,20.0,1421.0,2301.0,90.0,0,1277.32
121.0,9.0,10.0,1379.0,2259.0,90.0,1,1334.36
80.0,40.0,20.0,1352.0,2232.0,90.0,0,1336.84
122.0,11.0,30.0,1562.0,2442.0,90.0,0,1399.69
81.0,135.0,20.0,1523.0,2403.0,90.0,0,1435.66
98.0,46.0,20.0,1554.0,2434.0,90.0,0,1440.32
99.0,53.0,20.0,1457.0,2337.0,90.0,0,1453.48
64.0,59.0,10.0,1560.0,2440.0,90.0,1,1454.72
26.0,15.0,20.0,1639.0,2519.0,90.0,0,1459.79
96.0,138.0,10.0,1628.0,2508.0,90.0,1,1539.91
19.0,116.0,10.0,1656.0,2536.0,90.0,1,1554.19
57.0,70.0,10.0,1663.0,2543.0,90.0,1,1564.98
57.0,77.0,20.0,1760.0,2640.0,90.0,0,1721.73
24.0,19.0,10.0,1734.0,2614.0,90.0,1,1725.87
17.0,18.0,30.0,1831.0,2711.0,90.0,0,1734.73
123.0,19.0,20.0,1851.0,2731.0,90.0,0,1748.02
83.0,105.0,30.0,1938.0,2818.0,90.0,0,1904.67
28.0,115.0,10.0,2044.0,2924.0,90.0,1,1931.41
105.0,49.0,10.0,1964.0,2844.0,90.0,1,1946.12
116.0,23.0,20.0,2129.0,3009.0,90.0,0,1982.88
57.0,87.0,10.0,2042.0,2922.0,90.0,1,2015.92
98.0,116.0,30.0,2136.0,3016.0,90.0,0,2018.95
37.0,115.0,20.0,2143.0,3023.0,90.0,0,2059.61
60.0,89.0,10.0,2237.0,3117.0,90.0,1,2066.7
51.0,115.0,10.0,2247.0,3127.0,90.0,1,2093.22
56.0,95.0,10.0,2140.0,3020.0,90.0,1,2126.7
111.0,70.0,20.0,2350.0,3230.0,90.0,0,2220.44
115.0,41.0,20.0,2328.0,3208.0,90.0,0,2302.58
94.0,89.0,20.0,2435.0,3315.0,90.0,0,2323.49
96.0,62.0,10.0,2457.0,3337.0,90.0,1,2388.32
67.0,84.0,30.0,2517.0,3397.0,90.0,0,2413.6
38.0,105.0,20.0,2448.0,3328.0,90.0,0,2416.16
46.0,80.0,20.0,2602.0,3482.0,90.0,0,2432.6
90.0,91.0,10.0,2529.0,3409.0,90.0,1,2478.64
98.0,36.0,10.0,2584.0,3464.0,90.0,1,2479.18
94.0,59.0,30.0,2602.0,3482.0,90.0,0,2480.48
93.0,61.0,10.0,2550.0,3430.0,90.0,1,2484.58
64.0,78.0,10.0,2614.0,3494.0,90.0,1,2491.66
69.0,48.0,20.0,2606.0,3486.0,90.0,0,2513.78
19.0,41.0,10.0,2570.0,3450.0,90.0,1,2525.09
26.0,91.0,10.0,2580.0,3460.0,90.0,1,2533.75
62.0,73.0,20.0,2620.0,3500.0,90.0,0,2537.07
102.0,33.0,30.0,2580.0,3460.0,90.0,0,2577.19
