x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,1351.0,0.0,1,0.0
74.0,93.0,20.0,23.0,246.0,90.0,0,2.58
101.0,96.0,10.0,40.0,301.0,90.0,1,4.99
1.0,34.0,20.0,77.0,317.0,90.0,0,5.66
102.0,104.0,20.0,111.0,347.0,90.0,0,5.8
87.0,39.0,20.0,35.0,255.0,90.0,0,7.94
113.0,71.0,10.0,185.0,442.0,90.0,1,11.28
21.0,48.0,10.0,53.0,312.0,90.0,1,12.04
103.0,69.0,30.0,33.0,217.0,90.0,0,12.91
28.0,99.0,10.0,51.0,270.0,90.0,1,15.2
89.0,73.0,10.0,19.0,197.0,90.0,1,17.44
62.0,58.0,20.0,53.0,350.0,90.0,0,22.34
10.0,137.0,30.0,89.0,301.0,90.0,0,22.74
25.0,26.0,20.0,62.0,254.0,90.0,0,23.39
93.0,75.0,30.0,81.0,335.0,90.0,0,26.49
109.0,71.0,20.0,39.0,285.0,90.0,0,26.61
95.0,35.0,10.0,79.0,369.0,90.0,1,27.79
97.0,28.0,20.0,49.0,400.0,90.0,0,28.61
84.0,99.0,20.0,32.0,287.0,90.0,0,29.63
17.0,43.0,10.0,93.0,391.0,90.0,1,35.62
109.0,131.0,20.0,72.0,312.0,90.0,0,36.52
24.0,26.0,20.0,122.0,367.0,90.0,0,37.82
74.0,99.0,20.0,96.0,323.0,90.0,0,41.47
121.0,112.0,20.0,108.0,389.0,90.0,0,41.87
2.0,28.0,10.0,79.0,399.0,90.0,1,46.52
26.0,105.0,40.0,56.0,313.0,90.0,0,46.98
85.0,106.0,20.0,75.0,364.0,90.0,0,50.59
129.0,9.0,10.0,84.0,385.0,90.0,1,59.98
115.0,134.0,30.0,78.0,263.0,90.0,0,72.38
112.0,71.0,20.0,99.0,346.0,90.0,0,85.58
1.0,24.0,10.0,247.0,471.0,90.0,1,87.67
4.0,125.0,30.0,239.0,478.0,90.0,0,104.96
43.0,135.0,10.0,186.0,322.0,90.0,1,122.98
63.0,50.0,10.0,285.0,494.0,90.0,1,131.18
8.0,138.0,30.0,165.0,385.0,90.0,0,138.66
86.0,36.0,20.0,262.0,565.0,90.0,0,144.38
8.0,124.0,10.0,164.0,364.0,90.0,1,145.66
21.0,115.0,10.0,213.0,469.0,90.0,1,151.78
104.0,106.0,20.0,297.0,527.0,90.0,0,156.97
135.0,3.0,20.0,185.0,364.0,90.0,0,177.45
6.0,135.0,40.0,249.0,488.0,90.0,0,207.94
