x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,2535.0,0.0,1,0.0
29.0,60.0,14.0,0.0,2483.0,10.0,0,0.0
30.0,57.0,20.0,0.0,2483.0,10.0,0,0.0
69.0,116.0,26.0,0.0,2479.0,10.0,0,0.0
137.0,7.0,40.0,0.0,2434.0,10.0,0,0.0
121.0,123.0,9.0,0.0,2452.0,10.0,1,0.0
22.0,104.0,11.0,0.0,2467.0,10.0,0,0.0
37.0,138.0,5.0,0.0,2450.0,10.0,1,0.0
20.0,69.0,13.0,0.0,2475.0,10.0,0,0.0
37.0,79.0,5.0,0.0,2491.0,10.0,1,0.0
133.0,130.0,13.0,0.0,2438.0,10.0,0,0.0
140.0,42.0,13.0,0.0,2450.0,10.0,0,0.0
10.0,86.0,14.0,0.0,2463.0,10.0,0,0.0
104.0,32.0,18.0,0.0,2475.0,10.0,0,0.0
78.0,63.0,19.0,0.0,2515.0,10.0,0,0.0
79.0,72.0,22.0,0.0,2516.0,10.0,0,0.0
42.0,29.0,12.0,0.0,2476.0,10.0,0,0.0
89.0,24.0,15.0,0.0,2476.0,10.0,0,0.0
64.0,138.0,15.0,0.0,2457.0,10.0,0,0.0
98.0,4.0,20.0,0.0,2454.0,10.0,0,0.0
86.0,40.0,22.0,0.0,2491.0,10.0,0,0.0
37.0,125.0,10.0,0.0,2461.0,10.0,1,0.0
107.0,77.0,34.0,0.0,2488.0,10.0,0,0.0
105.0,2.0,1.0,0.0,2449.0,10.0,1,0.0
69.0,115.0,20.0,0.0,2480.0,10.0,0,0.0
32.0,52.0,32.0,0.0,2483.0,10.0,0,0.0
113.0,32.0,36.0,0.0,2468.0,10.0,0,0.0
139.0,73.0,10.0,0.0,2456.0,10.0,1,0.0
82.0,103.0,15.0,0.0,2490.0,10.0,0,0.0
120.0,52.0,20.0,0.0,2472.0,10.0,0,0.0
132.0,133.0,24.0,0.0,2437.0,10.0,0,0.0
107.0,102.0,12.0,0.0,2477.0,10.0,0,0.0
109.0,131.0,16.0,0.0,2453.0,10.0,0,0.0
83.0,12.0,29.0,0.0,2466.0,10.0,0,0.0
16.0,92.0,10.0,0.0,2467.0,10.0,1,0.0
34.0,72.0,21.0,0.0,2489.0,10.0,0,0.0
102.0,52.0,15.0,0.0,2489.0,10.0,0,0.0
34.0,20.0,15.0,0.0,2464.0,10.0,0,0.0
86.0,80.0,21.0,0.0,2507.0,10.0,0,0.0
103.0,44.0,12.0,0.0,2483.0,10.0,0,0.0
71.0,70.0,9.0,0.0,2524.0,10.0,1,0.0
39.0,100.0,31.0,0.0,2482.0,10.0,0,0.0
104.0,73.0,17.0,0.0,2491.0,10.0,0,0.0
44.0,116.0,27.0,0.0,2473.0,10.0,0,0.0
88.0,29.0,33.0,0.0,2481.0,10.0,0,0.0
47.0,83.0,1.0,0.0,2499.0,10.0,1,0.0
139.0,68.0,25.0,0.0,2456.0,10.0,0,0.0
85.0,75.0,37.0,0.0,2510.0,10.0,0,0.0
70.0,83.0,23.0,0.0,2512.0,10.0,0,0.0
48.0,47.0,19.0,94.0,161.0,10.0,0,15.16
78.0,111.0,22.0,112.0,222.0,10.0,0,18.29
44.0,58.0,30.0,47.0,182.0,10.0,0,19.12
81.0,57.0,8.0,33.0,104.0,10.0,1,23.98
54.0,33.0,20.0,118.0,204.0,10.0,0,24.44
64.0,132.0,8.0,168.0,411.0,10.0,1,65.18
41.0,36.0,13.0,203.0,328.0,10.0,0,68.01
104.0,54.0,13.0,208.0,333.0,10.0,0,107.9
12.0,48.0,4.0,234.0,351.0,10.0,1,174.35
114.0,109.0,16.0,326.0,412.0,10.0,0,188.7
90.0,44.0,6.0,240.0,298.0,10.0,1,193.52
99.0,34.0,9.0,295.0,432.0,10.0,1,245.32
137.0,137.0,27.0,378.0,539.0,10.0,0,283.11
33.0,117.0,20.0,365.0,507.0,10.0,0,308.25
32.0,6.0,11.0,401.0,479.0,10.0,0,371.63
109.0,139.0,8.0,469.0,555.0,10.0,1,380.75
120.0,22.0,39.0,440.0,591.0,10.0,0,390.81
121.0,124.0,21.0,575.0,744.0,10.0,0,414.9
73.0,96.0,9.0,656.0,793.0,10.0,1,607.96
137.0,101.0,12.0,720.0,755.0,10.0,0,621.3
63.0,129.0,7.0,817.0,954.0,10.0,1,800.34
38.0,122.0,13.0,941.0,1052.0,10.0,0,845.3
107.0,25.0,13.0,1133.0,1176.0,10.0,0,973.87
120.0,14.0,20.0,1030.0,1159.0,10.0,0,1016.17
103.0,77.0,17.0,1203.0,1242.0,10.0,0,1048.23
54.0,106.0,9.0,1204.0,1270.0,10.0,1,1069.47
50.0,106.0,25.0,1254.0,1429.0,10.0,0,1124.88
46.0,112.0,10.0,1133.0,1274.0,10.0,1,1128.68
106.0,10.0,13.0,1229.0,1282.0,10.0,0,1131.39
103.0,119.0,18.0,1329.0,1463.0,10.0,0,1157.73
59.0,115.0,26.0,1239.0,1392.0,10.0,0,1181.18
56.0,139.0,18.0,1284.0,1314.0,10.0,0,1204.36
18.0,104.0,18.0,1350.0,1463.0,10.0,0,1247.96
84.0,88.0,16.0,1428.0,1541.0,10.0,0,1293.91
39.0,13.0,20.0,1490.0,1637.0,10.0,0,1323.42
80.0,103.0,15.0,1484.0,1613.0,10.0,0,1324.24
13.0,129.0,25.0,1414.0,1517.0,10.0,0,1342.76
36.0,54.0,15.0,1482.0,1614.0,10.0,0,1382.02
9.0,19.0,10.0,1472.0,1631.0,10.0,1,1400.86
26.0,50.0,7.0,1552.0,1667.0,10.0,1,1470.92
8.0,87.0,17.0,1615.0,1714.0,10.0,0,1487.14
95.0,135.0,27.0,1622.0,1703.0,10.0,0,1528.14
13.0,48.0,15.0,1691.0,1793.0,10.0,0,1630.94
