x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,3598.0,0.0,1,0.0
96.0,62.0,10.0,0.0,3481.0,90.0,1,0.0
94.0,18.0,30.0,0.0,3451.0,90.0,0,0.0
26.0,24.0,20.0,0.0,3445.0,90.0,0,0.0
99.0,53.0,20.0,0.0,3475.0,90.0,0,0.0
93.0,61.0,10.0,0.0,3484.0,90.0,1,0.0
112.0,3.0,10.0,0.0,3429.0,90.0,1,0.0
44.0,62.0,30.0,0.0,3481.0,90.0,0,0.0
20.0,108.0,10.0,0.0,3446.0,90.0,1,0.0
57.0,77.0,20.0,0.0,3494.0,90.0,0,0.0
77.0,117.0,30.0,0.0,3461.0,90.0,0,0.0
117.0,55.0,20.0,0.0,3459.0,90.0,0,0.0
44.0,82.0,20.0,0.0,3480.0,90.0,0,0.0
91.0,91.0,10.0,0.0,3479.0,90.0,1,0.0
54.0,102.0,20.0,0.0,3473.0,90.0,0,0.0
63.0,103.0,20.0,0.0,3475.0,90.0,0,0.0
26.0,91.0,10.0,0.0,3460.0,90.0,1,0.0
56.0,56.0,40.0,0.0,3489.0,90.0,0,0.0
6.0,121.0,20.0,0.0,3427.0,90.0,0,0.0
16.0,90.0,20.0,0.0,3451.0,90.0,0,0.0
49.0,70.0,20.0,0.0,3487.0,90.0,0,0.0
112.0,2.0,20.0,0.0,3429.0,90.0,0,0.0
66.0,131.0,10.0,0.0,3447.0,90.0,1,0.0
26.0,15.0,20.0,0.0,3438.0,90.0,0,0.0
60.0,52.0,20.0,0.0,3488.0,90.0,0,0.0
24.0,19.0,10.0,0.0,3440.0,90.0,1,0.0
76.0,65.0,40.0,7.0,167.0,90.0,0,1.04
77.0,15.0,10.0,67.0,227.0,90.0,1,4.86
47.0,36.0,20.0,41.0,201.0,90.0,0,11.01
60.0,66.0,30.0,223.0,383.0,90.0,0,102.58
23.0,22.0,20.0,357.0,517.0,90.0,0,200.82
17.0,25.0,10.0,454.0,614.0,90.0,1,306.92
60.0,111.0,10.0,426.0,586.0,90.0,1,313.93
45.0,68.0,30.0,421.0,581.0,90.0,0,408.66
15.0,23.0,30.0,547.0,707.0,90.0,0,429.55
48.0,72.0,20.0,608.0,768.0,90.0,0,430.85
104.0,82.0,30.0,624.0,784.0,90.0,0,461.15
103.0,12.0,20.0,571.0,731.0,90.0,0,492.33
100.0,5.0,20.0,668.0,828.0,90.0,0,506.86
62.0,128.0,20.0,713.0,873.0,90.0,0,640.16
98.0,75.0,10.0,723.0,883.0,90.0,1,686.02
101.0,68.0,10.0,917.0,1077.0,90.0,1,776.22
67.0,123.0,20.0,906.0,1066.0,90.0,0,799.63
12.0,33.0,10.0,831.0,991.0,90.0,1,801.01
14.0,107.0,20.0,835.0,995.0,90.0,0,813.73
15.0,30.0,20.0,925.0,1085.0,90.0,0,867.55
21.0,28.0,40.0,1022.0,1182.0,90.0,0,878.53
41.0,64.0,20.0,1023.0,1183.0,90.0,0,900.12
11.0,100.0,20.0,933.0,1093.0,90.0,0,914.49
66.0,117.0,30.0,1002.0,1162.0,90.0,0,935.84
111.0,78.0,10.0,1021.0,1181.0,90.0,1,975.04
25.0,31.0,20.0,1117.0,1277.0,90.0,0,1013.98
27.0,32.0,20.0,1209.0,1369.0,90.0,0,1111.19
25.0,46.0,20.0,1313.0,1473.0,90.0,0,1139.78
116.0,10.0,20.0,1156.0,1316.0,90.0,0,1143.42
70.0,113.0,30.0,1301.0,1461.0,90.0,0,1146.05
27.0,44.0,20.0,1406.0,1566.0,90.0,0,1244.72
29.0,36.0,20.0,1504.0,1664.0,90.0,0,1341.09
49.0,48.0,10.0,1403.0,1563.0,90.0,1,1395.34
7.0,113.0,10.0,1421.0,1581.0,90.0,1,1397.02
96.0,55.0,20.0,1629.0,1789.0,90.0,0,1457.72
10.0,118.0,20.0,1516.0,1676.0,90.0,0,1491.28
131.0,4.0,40.0,1637.0,1797.0,90.0,0,1495.49
38.0,16.0,10.0,1616.0,1776.0,90.0,1,1535.2
4.0,137.0,30.0,1718.0,1878.0,90.0,0,1586.88
80.0,40.0,20.0,1712.0,1872.0,90.0,0,1607.97
121.0,9.0,10.0,1739.0,1899.0,90.0,1,1712.66
81.0,135.0,20.0,1883.0,2043.0,90.0,0,1713.36
86.0,124.0,20.0,1781.0,1941.0,90.0,0,1763.31
122.0,11.0,30.0,1922.0,2082.0,90.0,0,1806.68
96.0,138.0,10.0,1988.0,2148.0,90.0,1,1839.12
98.0,46.0,20.0,1914.0,2074.0,90.0,0,1850.35
64.0,59.0,10.0,1920.0,2080.0,90.0,1,1897.3
57.0,70.0,10.0,2023.0,2183.0,90.0,1,1980.65
19.0,116.0,10.0,2016.0,2176.0,90.0,1,1980.9
83.0,105.0,30.0,2298.0,2458.0,90.0,0,2138.28
17.0,18.0,30.0,2191.0,2351.0,90.0,0,2145.07
123.0,19.0,20.0,2211.0,2371.0,90.0,0,2163.68
105.0,49.0,10.0,2324.0,2484.0,90.0,1,2171.67
57.0,87.0,10.0,2402.0,2562.0,90.0,1,2241.6
37.0,115.0,20.0,2503.0,2663.0,90.0,0,2326.29
116.0,23.0,20.0,2489.0,2649.0,90.0,0,2399.56
28.0,115.0,10.0,2404.0,2564.0,90.0,1,2401.17
98.0,116.0,30.0,2496.0,2656.0,90.0,0,2417.56
60.0,89.0,10.0,2597.0,2757.0,90.0,1,2487.88
56.0,95.0,10.0,2500.0,2660.0,90.0,1,2489.8
51.0,115.0,10.0,2607.0,2767.0,90.0,1,2580.59
115.0,41.0,20.0,2688.0,2848.0,90.0,0,2638.69
111.0,70.0,20.0,2710.0,2870.0,90.0,0,2698.97
67.0,84.0,30.0,2877.0,3037.0,90.0,0,2726.56
94.0,89.0,20.0,2795.0,2955.0,90.0,0,2729.63
38.0,105.0,20.0,2808.0,2968.0,90.0,0,2778.27
90.0,91.0,10.0,2889.0,3049.0,90.0,1,2791.17
19.0,41.0,10.0,2986.0,3146.0,90.0,1,2859.86
102.0,33.0,30.0,2987.0,3147.0,90.0,0,2895.85
94.0,59.0,30.0,3002.0,3162.0,90.0,0,2904.57
98.0,36.0,10.0,3082.0,3242.0,90.0,1,2922.42
64.0,78.0,10.0,2974.0,3134.0,90.0,1,2937.64
62.0,73.0,20.0,3070.0,3230.0,90.0,0,2978.69
69.0,48.0,20.0,3120.0,3280.0,90.0,0,3118.35
46.0,80.0,20.0,3322.0,3482.0,90.0,0,3306.05
