x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,2535.0,0.0,1,0.0
63.0,57.0,10.0,14.0,955.0,10.0,1,0.79
79.0,72.0,22.0,9.0,387.0,10.0,0,3.57
87.0,39.0,20.0,35.0,606.0,10.0,0,4.37
28.0,99.0,10.0,53.0,356.0,10.0,1,6.09
70.0,94.0,32.0,24.0,546.0,10.0,0,6.13
84.0,99.0,20.0,32.0,556.0,10.0,0,8.41
109.0,71.0,20.0,39.0,375.0,10.0,0,8.86
85.0,75.0,37.0,15.0,200.0,10.0,0,9.2
87.0,108.0,20.0,41.0,828.0,10.0,0,14.42
140.0,42.0,13.0,127.0,797.0,10.0,0,17.65
61.0,54.0,10.0,18.0,471.0,10.0,1,17.94
44.0,36.0,9.0,42.0,552.0,10.0,1,20.07
96.0,26.0,10.0,51.0,658.0,10.0,1,20.82
66.0,40.0,20.0,30.0,281.0,10.0,0,21.77
61.0,48.0,20.0,23.0,714.0,10.0,0,22.37
16.0,39.0,20.0,62.0,907.0,10.0,0,23.39
86.0,102.0,10.0,35.0,440.0,10.0,1,23.91
91.0,108.0,10.0,60.0,634.0,10.0,1,28.75
6.0,25.0,10.0,126.0,1036.0,10.0,1,39.06
17.0,37.0,30.0,210.0,736.0,10.0,0,39.41
112.0,67.0,10.0,74.0,706.0,10.0,1,41.44
44.0,116.0,27.0,52.0,859.0,10.0,0,43.7
122.0,113.0,20.0,192.0,610.0,10.0,0,44.15
97.0,29.0,30.0,49.0,698.0,10.0,0,44.55
84.0,36.0,10.0,178.0,757.0,10.0,1,45.47
21.0,48.0,10.0,53.0,641.0,10.0,1,46.54
99.0,26.0,40.0,52.0,706.0,10.0,0,47.96
113.0,69.0,20.0,192.0,490.0,10.0,0,51.97
119.0,114.0,20.0,65.0,581.0,10.0,0,56.19
82.0,100.0,18.0,142.0,813.0,10.0,0,57.02
121.0,112.0,20.0,66.0,653.0,10.0,0,60.58
90.0,44.0,6.0,113.0,425.0,10.0,1,64.57
16.0,38.0,20.0,235.0,621.0,10.0,0,75.22
57.0,53.0,10.0,184.0,691.0,10.0,1,79.88
85.0,106.0,20.0,111.0,369.0,10.0,0,84.42
111.0,66.0,20.0,193.0,678.0,10.0,0,102.98
63.0,50.0,10.0,141.0,417.0,10.0,1,129.2
127.0,112.0,20.0,186.0,900.0,10.0,0,134.54
86.0,36.0,20.0,175.0,574.0,10.0,0,139.43
137.0,137.0,27.0,247.0,670.0,10.0,0,151.21
4.0,23.0,10.0,227.0,832.0,10.0,1,167.3
137.0,96.0,9.0,193.0,382.0,10.0,1,181.84
99.0,28.0,30.0,204.0,574.0,10.0,0,183.88
120.0,136.0,10.0,260.0,777.0,10.0,1,188.43
109.0,139.0,8.0,206.0,818.0,10.0,1,198.45
34.0,108.0,10.0,220.0,870.0,10.0,1,205.47
102.0,60.0,30.0,231.0,970.0,10.0,0,224.57
127.0,108.0,10.0,238.0,961.0,10.0,1,225.04
2.0,28.0,10.0,242.0,510.0,10.0,1,229.64
113.0,32.0,36.0,352.0,921.0,10.0,0,230.87
126.0,112.0,10.0,323.0,675.0,10.0,1,259.98
4.0,28.0,10.0,289.0,982.0,10.0,1,262.67
119.0,136.0,30.0,285.0,663.0,10.0,0,270.14
116.0,22.0,32.0,421.0,800.0,10.0,0,294.09
19.0,37.0,20.0,444.0,686.0,10.0,0,334.4
19.0,39.0,10.0,377.0,848.0,10.0,1,337.73
94.0,104.0,10.0,496.0,650.0,10.0,1,348.37
35.0,102.0,10.0,454.0,1044.0,10.0,1,392.78
137.0,101.0,12.0,485.0,989.0,10.0,0,416.01
90.0,101.0,10.0,508.0,855.0,10.0,1,419.29
118.0,108.0,10.0,492.0,1027.0,10.0,1,459.9
125.0,68.0,20.0,571.0,1084.0,10.0,0,485.34
105.0,2.0,1.0,613.0,1296.0,10.0,1,509.62
139.0,110.0,19.0,577.0,1075.0,10.0,0,525.88
97.0,12.0,10.0,660.0,1109.0,10.0,1,557.76
83.0,12.0,29.0,607.0,1354.0,10.0,0,561.75
50.0,112.0,18.0,707.0,1267.0,10.0,0,659.75
36.0,124.0,34.0,737.0,1254.0,10.0,0,679.87
