x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,634.0,0.0,1,0.0
107.0,77.0,34.0,0.0,587.0,10.0,0,0.0
121.0,124.0,21.0,0.0,550.0,10.0,0,0.0
86.0,40.0,22.0,0.0,590.0,10.0,0,0.0
116.0,22.0,32.0,0.0,558.0,10.0,0,0.0
44.0,116.0,27.0,0.0,572.0,10.0,0,0.0
102.0,52.0,15.0,0.0,588.0,10.0,0,0.0
132.0,133.0,24.0,0.0,536.0,10.0,0,0.0
129.0,24.0,18.0,0.0,550.0,10.0,0,0.0
90.0,14.0,31.0,0.0,565.0,10.0,0,0.0
101.0,0.0,9.0,0.0,548.0,10.0,1,0.0
115.0,82.0,30.0,0.0,578.0,10.0,0,0.0
66.0,82.0,27.0,0.0,612.0,10.0,0,0.0
16.0,92.0,10.0,0.0,566.0,10.0,1,0.0
22.0,104.0,11.0,0.0,566.0,10.0,0,0.0
104.0,54.0,13.0,0.0,587.0,10.0,0,0.0
104.0,139.0,29.0,0.0,548.0,10.0,0,0.0
54.0,106.0,9.0,0.0,585.0,10.0,1,0.0
140.0,42.0,13.0,0.0,549.0,10.0,0,0.0
54.0,41.0,9.0,0.0,591.0,10.0,1,0.0
103.0,119.0,18.0,0.0,565.0,10.0,0,0.0
112.0,13.0,27.0,0.0,554.0,10.0,0,0.0
73.0,96.0,9.0,0.0,598.0,10.0,1,0.0
67.0,96.0,26.0,0.0,598.0,10.0,0,0.0
5.0,99.0,24.0,0.0,553.0,10.0,0,0.0
97.0,12.0,10.0,0.0,561.0,10.0,1,0.0
55.0,127.0,17.0,0.0,566.0,10.0,0,0.0
8.0,87.0,17.0,0.0,560.0,10.0,0,0.0
60.0,84.0,23.0,0.0,607.0,10.0,0,0.0
81.0,36.0,17.0,0.0,589.0,10.0,0,0.0
13.0,48.0,15.0,0.0,563.0,10.0,0,0.0
37.0,73.0,33.0,0.0,591.0,10.0,0,0.0
30.0,21.0,12.0,0.0,561.0,10.0,0,0.0
117.0,4.0,9.0,0.0,543.0,10.0,1,0.0
49.0,140.0,3.0,0.0,551.0,10.0,1,0.0
69.0,115.0,20.0,0.0,579.0,10.0,0,0.0
51.0,92.0,9.0,0.0,595.0,10.0,1,0.0
50.0,106.0,25.0,0.0,583.0,10.0,0,0.0
83.0,38.0,22.0,0.0,590.0,10.0,0,0.0
28.0,62.0,23.0,0.0,582.0,10.0,0,0.0
12.0,48.0,4.0,0.0,562.0,10.0,1,0.0
85.0,75.0,37.0,0.0,609.0,10.0,0,0.0
10.0,86.0,14.0,0.0,562.0,10.0,0,0.0
92.0,22.0,18.0,0.0,572.0,10.0,0,0.0
10.0,111.0,21.0,0.0,552.0,10.0,0,0.0
36.0,38.0,5.0,0.0,578.0,10.0,1,0.0
54.0,33.0,20.0,0.0,584.0,10.0,0,0.0
140.0,36.0,1.0,0.0,547.0,10.0,1,0.0
36.0,124.0,34.0,0.0,561.0,10.0,0,0.0
58.0,80.0,18.0,0.0,609.0,10.0,0,0.0
16.0,62.0,15.0,0.0,570.0,10.0,0,0.0
79.0,80.0,4.0,13.0,43.0,10.0,1,0.94
89.0,39.0,23.0,36.0,66.0,10.0,0,3.27
32.0,52.0,32.0,151.0,181.0,10.0,0,4.15
64.0,132.0,8.0,62.0,92.0,10.0,1,4.71
70.0,94.0,32.0,24.0,54.0,10.0,0,15.98
113.0,35.0,9.0,55.0,85.0,10.0,1,19.88
46.0,133.0,7.0,76.0,106.0,10.0,1,23.72
44.0,58.0,30.0,28.0,58.0,10.0,0,25.06
103.0,44.0,12.0,42.0,72.0,10.0,0,26.11
90.0,44.0,6.0,52.0,82.0,10.0,1,27.18
48.0,47.0,19.0,31.0,61.0,10.0,0,27.64
109.0,139.0,8.0,113.0,143.0,10.0,1,27.92
139.0,73.0,10.0,87.0,117.0,10.0,1,36.61
39.0,100.0,31.0,66.0,96.0,10.0,0,40.73
65.0,0.0,20.0,74.0,104.0,10.0,0,41.08
41.0,36.0,13.0,51.0,81.0,10.0,0,43.09
139.0,68.0,25.0,78.0,108.0,10.0,0,48.97
108.0,30.0,18.0,96.0,126.0,10.0,0,90.23
120.0,102.0,18.0,97.0,127.0,10.0,0,91.47
15.0,4.0,23.0,101.0,131.0,10.0,0,97.96
82.0,100.0,18.0,104.0,134.0,10.0,0,102.97
120.0,22.0,39.0,114.0,144.0,10.0,0,105.6
113.0,32.0,36.0,144.0,174.0,10.0,0,105.74
12.0,84.0,16.0,199.0,229.0,10.0,0,108.78
137.0,7.0,40.0,156.0,186.0,10.0,0,115.72
116.0,105.0,23.0,144.0,174.0,10.0,0,118.56
46.0,112.0,10.0,286.0,316.0,10.0,1,129.13
63.0,129.0,7.0,206.0,236.0,10.0,1,140.69
4.0,71.0,19.0,160.0,190.0,10.0,0,143.49
138.0,78.0,43.0,202.0,232.0,10.0,0,148.34
107.0,25.0,13.0,274.0,304.0,10.0,0,157.94
104.0,73.0,17.0,249.0,279.0,10.0,0,181.99
12.0,138.0,14.0,275.0,305.0,10.0,0,197.04
19.0,120.0,16.0,261.0,291.0,10.0,0,200.54
109.0,131.0,16.0,226.0,256.0,10.0,0,203.57
113.0,45.0,4.0,299.0,329.0,10.0,1,214.45
50.0,112.0,18.0,232.0,262.0,10.0,0,217.81
20.0,69.0,13.0,378.0,408.0,10.0,0,252.53
47.0,83.0,1.0,318.0,348.0,10.0,1,257.84
69.0,116.0,26.0,344.0,374.0,10.0,0,283.88
92.0,138.0,12.0,402.0,432.0,10.0,0,292.75
115.0,124.0,11.0,411.0,441.0,10.0,0,298.93
18.0,70.0,26.0,391.0,421.0,10.0,0,299.23
18.0,104.0,18.0,337.0,367.0,10.0,0,326.75
61.0,57.0,35.0,375.0,405.0,10.0,0,333.56
88.0,29.0,33.0,550.0,580.0,10.0,0,381.84
138.0,105.0,24.0,403.0,433.0,10.0,0,384.97
35.0,90.0,20.0,446.0,476.0,10.0,0,403.06
58.0,95.0,35.0,485.0,515.0,10.0,0,443.35
40.0,113.0,23.0,477.0,507.0,10.0,0,458.32
