x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,2535.0,0.0,1,0.0
37.0,138.0,5.0,0.0,2450.0,10.0,1,0.0
133.0,130.0,13.0,0.0,2438.0,10.0,0,0.0
10.0,86.0,14.0,0.0,2463.0,10.0,0,0.0
79.0,72.0,22.0,0.0,2516.0,10.0,0,0.0
37.0,79.0,5.0,0.0,2491.0,10.0,1,0.0
107.0,77.0,34.0,0.0,2488.0,10.0,0,0.0
82.0,103.0,15.0,0.0,2490.0,10.0,0,0.0
105.0,2.0,1.0,0.0,2449.0,10.0,1,0.0
64.0,138.0,15.0,0.0,2457.0,10.0,0,0.0
98.0,4.0,20.0,0.0,2454.0,10.0,0,0.0
86.0,40.0,22.0,0.0,2491.0,10.0,0,0.0
69.0,115.0,20.0,0.0,2480.0,10.0,0,0.0
37.0,125.0,10.0,0.0,2461.0,10.0,1,0.0
107.0,102.0,12.0,0.0,2477.0,10.0,0,0.0
88.0,29.0,33.0,0.0,2481.0,10.0,0,0.0
85.0,75.0,37.0,0.0,2510.0,10.0,0,0.0
16.0,92.0,10.0,0.0,2467.0,10.0,1,0.0
34.0,72.0,21.0,0.0,2489.0,10.0,0,0.0
102.0,52.0,15.0,0.0,2489.0,10.0,0,0.0
44.0,116.0,27.0,0.0,2473.0,10.0,0,0.0
39.0,100.0,31.0,0.0,2482.0,10.0,0,0.0
104.0,73.0,17.0,0.0,2491.0,10.0,0,0.0
70.0,83.0,23.0,0.0,2512.0,10.0,0,0.0
78.0,63.0,19.0,10.0,250.0,10.0,0,0.82
48.0,47.0,19.0,31.0,271.0,10.0,0,2.48
81.0,57.0,8.0,17.0,257.0,10.0,1,4.89
90.0,44.0,6.0,149.0,389.0,10.0,1,13.42
29.0,60.0,14.0,49.0,289.0,10.0,0,14.65
54.0,33.0,20.0,41.0,281.0,10.0,0,16.1
103.0,44.0,12.0,48.0,288.0,10.0,0,16.94
78.0,111.0,22.0,47.0,287.0,10.0,0,21.03
44.0,58.0,30.0,28.0,268.0,10.0,0,22.09
42.0,29.0,12.0,180.0,420.0,10.0,0,26.31
99.0,34.0,9.0,243.0,483.0,10.0,1,73.94
41.0,36.0,13.0,146.0,386.0,10.0,0,89.59
12.0,48.0,4.0,172.0,412.0,10.0,1,104.46
64.0,132.0,8.0,170.0,410.0,10.0,1,111.36
114.0,109.0,16.0,249.0,489.0,10.0,0,117.37
33.0,117.0,20.0,316.0,556.0,10.0,0,143.17
32.0,6.0,11.0,320.0,560.0,10.0,0,146.74
104.0,54.0,13.0,150.0,390.0,10.0,0,148.76
139.0,68.0,25.0,253.0,493.0,10.0,0,201.26
137.0,137.0,27.0,339.0,579.0,10.0,0,217.4
139.0,73.0,10.0,288.0,528.0,10.0,1,232.71
140.0,42.0,13.0,342.0,582.0,10.0,0,234.3
109.0,139.0,8.0,392.0,632.0,10.0,1,235.78
120.0,22.0,39.0,396.0,636.0,10.0,0,296.4
104.0,32.0,18.0,479.0,719.0,10.0,0,332.68
32.0,52.0,32.0,544.0,784.0,10.0,0,389.68
132.0,133.0,24.0,499.0,739.0,10.0,0,457.95
137.0,7.0,40.0,563.0,803.0,10.0,0,465.82
121.0,124.0,21.0,539.0,779.0,10.0,0,481.28
73.0,96.0,9.0,604.0,844.0,10.0,1,484.79
