x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,3598.0,0.0,1,0.0
47.0,36.0,20.0,41.0,201.0,90.0,0,5.92
76.0,65.0,40.0,7.0,167.0,90.0,0,6.28
16.0,90.0,20.0,78.0,238.0,90.0,0,22.65
63.0,103.0,20.0,134.0,294.0,90.0,0,24.24
77.0,15.0,10.0,67.0,227.0,90.0,1,27.6
54.0,102.0,20.0,233.0,393.0,90.0,0,71.72
26.0,24.0,20.0,173.0,333.0,90.0,0,126.94
60.0,66.0,30.0,223.0,383.0,90.0,0,186.23
94.0,18.0,30.0,273.0,433.0,90.0,0,247.64
23.0,22.0,20.0,357.0,517.0,90.0,0,286.72
17.0,25.0,10.0,454.0,614.0,90.0,1,326.46
60.0,111.0,10.0,426.0,586.0,90.0,1,340.55
45.0,68.0,30.0,421.0,581.0,90.0,0,374.18
91.0,91.0,10.0,424.0,584.0,90.0,1,415.55
49.0,70.0,20.0,516.0,676.0,90.0,0,415.8
103.0,12.0,20.0,571.0,731.0,90.0,0,444.64
48.0,72.0,20.0,608.0,768.0,90.0,0,471.81
15.0,23.0,30.0,547.0,707.0,90.0,0,538.78
104.0,82.0,30.0,624.0,784.0,90.0,0,562.07
62.0,128.0,20.0,713.0,873.0,90.0,0,578.91
100.0,5.0,20.0,668.0,828.0,90.0,0,597.63
66.0,131.0,10.0,808.0,968.0,90.0,1,646.49
44.0,82.0,20.0,802.0,962.0,90.0,0,671.6
20.0,108.0,10.0,739.0,899.0,90.0,1,679.55
14.0,107.0,20.0,835.0,995.0,90.0,0,711.9
98.0,75.0,10.0,723.0,883.0,90.0,1,719.08
12.0,33.0,10.0,831.0,991.0,90.0,1,764.18
67.0,123.0,20.0,906.0,1066.0,90.0,0,823.41
111.0,78.0,10.0,1021.0,1181.0,90.0,1,865.01
11.0,100.0,20.0,933.0,1093.0,90.0,0,873.63
101.0,68.0,10.0,917.0,1077.0,90.0,1,893.0
66.0,117.0,30.0,1002.0,1162.0,90.0,0,912.6
15.0,30.0,20.0,925.0,1085.0,90.0,0,914.86
21.0,28.0,40.0,1022.0,1182.0,90.0,0,927.61
41.0,64.0,20.0,1023.0,1183.0,90.0,0,940.21
25.0,31.0,20.0,1117.0,1277.0,90.0,0,982.8
44.0,62.0,30.0,1117.0,1277.0,90.0,0,984.21
116.0,10.0,20.0,1156.0,1316.0,90.0,0,1013.24
27.0,32.0,20.0,1209.0,1369.0,90.0,0,1173.37
112.0,3.0,10.0,1345.0,1505.0,90.0,1,1245.24
7.0,113.0,10.0,1421.0,1581.0,90.0,1,1245.35
49.0,48.0,10.0,1403.0,1563.0,90.0,1,1262.79
25.0,46.0,20.0,1313.0,1473.0,90.0,0,1267.6
70.0,113.0,30.0,1301.0,1461.0,90.0,0,1295.86
117.0,55.0,20.0,1334.0,1494.0,90.0,0,1315.41
27.0,44.0,20.0,1406.0,1566.0,90.0,0,1323.78
10.0,118.0,20.0,1516.0,1676.0,90.0,0,1350.85
56.0,56.0,40.0,1503.0,1663.0,90.0,0,1360.09
112.0,2.0,20.0,1436.0,1596.0,90.0,0,1366.03
96.0,55.0,20.0,1629.0,1789.0,90.0,0,1449.91
60.0,52.0,20.0,1599.0,1759.0,90.0,0,1463.16
29.0,36.0,20.0,1504.0,1664.0,90.0,0,1502.84
38.0,16.0,10.0,1616.0,1776.0,90.0,1,1514.24
6.0,121.0,20.0,1611.0,1771.0,90.0,0,1531.92
77.0,117.0,30.0,1582.0,1742.0,90.0,0,1557.7
80.0,40.0,20.0,1712.0,1872.0,90.0,0,1567.85
131.0,4.0,40.0,1637.0,1797.0,90.0,0,1608.78
4.0,137.0,30.0,1718.0,1878.0,90.0,0,1609.86
99.0,53.0,20.0,1817.0,1977.0,90.0,0,1642.22
86.0,124.0,20.0,1781.0,1941.0,90.0,0,1656.85
121.0,9.0,10.0,1739.0,1899.0,90.0,1,1664.86
98.0,46.0,20.0,1914.0,2074.0,90.0,0,1747.8
122.0,11.0,30.0,1922.0,2082.0,90.0,0,1800.89
96.0,138.0,10.0,1988.0,2148.0,90.0,1,1808.92
81.0,135.0,20.0,1883.0,2043.0,90.0,0,1862.46
